Course Number,Course Name,Course Description
CHEE 582,Polymer Science and Engineering,"Chemical Engineering : Application of engineering fundamentals to the preparation and processing of polymers emphasizing the relationship between polymer structure and properties. Topics include: polymer synthesis techniques, characterization of molecular weight, crystallinity, glass transition, phase behaviour, mechanical properties, visco-elasticity, rheology, and polymer processing for use in blends and composite materials."
CIVE 302,Probabilistic Systems,"Civil Engineering : An introduction to probability and statistics with applications to Civil Engineering design. Descriptive statistics, common probability models, statistical estimation, regression and correlation, acceptance sampling."
CIVE 311,Geotechnical Mechanics,"Civil Engineering : The origin and formation of soils. Soil classification systems and phase composition in soils. Stress states in geotechnical materials. Total stresses, pore fluid pressures and effective stresses. Terzaghiâ€™s concept of effective stresses. Time-dependent influences of pore pressure development during loading. Water flow in porous media. Darcyâ€™s law. Laboratory and field measurement of hydraulic conductivity. Hydraulic conductivity of soil composites. Deformation of geomaterials. Elastic deformations and consolidation behaviour. Failure of soils. The Mohr-Coulomb criterion. Stress paths. Dilatancy, Taylorâ€™s interpretation of stress dilatancy and applications."
CIVE 317,Structural Engineering 1,"Civil Engineering : The design process; loads, sources, classifications, load factors, combinations; limit states design; structural systems and foundations; choice of materials; virtual work and energy methods; statical and kinematic indeterminacy; slope deflection method, introduction to matrix methods; analysis of indeterminate systems; force envelopes."
CIVE 318,Structural Engineering 2,"Civil Engineering : Durability and service life; fire resistance and protection; steel, reinforced concrete and timber; behaviour and design of components in tension, compression, bending and shear; slenderness, global and local instability; axial load and moment interaction; curvature, deflection, ductility; connections; bond and anchorage of reinforcement; simple footings."
CIVE 319,Transportation Engineering,"Civil Engineering : Introduction to design and operating principles and procedures for surface transportation systems, including vehicle motion and performance, pavements, geometric design of roadbeds, vehicle flow and capacity, traffic control, demand, supply and cost concepts."
CIVE 320,Numerical Methods,"Civil Engineering : Numerical procedures applicable to civil engineering problems: integration, differentiation, solution of initial-value problems, solving linear and non-linear systems of equations, boundary-value problems for ordinary-differential equations, and for partial-differential equations."
CIVE 323,Hydrology and Water Resources,"Civil Engineering : Precipitation, evaporation and transpiration. Streamflow, storage reservoirs. Groundwater hydrology. Morphology of river basins. Statistical analysis in hydrology, stochastic modelling and simulation. Case studies in hydroelectric power development, flood damage mitigation, irrigation and drainage."
CIVE 324,Sustainable Project Management,"Civil Engineering : Lifecycle approach to project and construction management. Sustainable practices are introduced at all project stages: Team formation, materials and equipment use, cost estimation and economic valuation, financing, scheduling, quality control and safety, monitoring and performance assessment, decision-making."
CIVE 327,Fluid Mechanics and Hydraulics,"Civil Engineering : Fluid properties; hydrostatics; dimensional analysis and similitude, fluxes of mass, momentum and energy; Bemoulli's equation; method of control volume; streamline curvature; potential flow and boundary layers; pipe flow, hydraulic machinery and introduction to open-channel flow."
CIVE 385,Structural Steel and Timber Design,"Civil Engineering : Structural loadings, load factors, code requirements and design procedures. Characteristics of structural steel and structural timber in building construction. Structural design of axially loaded tension and compression members, joists, beams, girders, trusses and framing systems."
CIVE 388,Foundation and Concrete Design,"Civil Engineering : Physical properties of concrete; behaviour and design of reinforced concrete members in compression, tension, bending, shear and combined loadings; bond and anchorage; soil properties, soil testing, footings; pile foundation; shorting; retaining walls."
CIVE 416,Geotechnical Engineering,"Civil Engineering : Earth pressure theory, retaining walls, sheet pile walls, braced excavations. Slope stability analysis. 2D flow through isotropic and anisotropic soils. Bearing capacity and settlement of shallow foundations, stress distribution. Deep foundations, single pile, pile groups. Geotechnical investigation and reports."
CIVE 418,Design Project,Civil Engineering : Capstone design project.
CIVE 421,Municipal Systems,"Civil Engineering : Design of water-related municipal services; sources of water and intake design; estimation of water demand and wastewater production rates; design, construction and maintenance of water distribution, wastewater and stormwater collection systems; pumps and pumping stations; pipe materials, network analysis and optimization; storage; treatment objectives for water and wastewater."
CIVE 428,Water Resources and Hydraulic Engineering,"Civil Engineering : Application of continuity, energy and momentum concepts to open-channel flow; design of channels considering uniform flow and flow resistance, non-uniform flow and longitudinal profiles; design of channel controls and transitions; unsteady flow and flood routing; river ice engineering."
CIVE 430,Water Treatment and Pollution Control,Civil Engineering : Principles of water and sewage treatment. Water and sewage characteristics; design of conventional unit operations and processes; laboratory analyses of potable and waste waters.
CIVE 432,Technical Paper,"Civil Engineering : A technical paper, on a suitable topic, is to be prepared in accordance with detailed instructions which are provided by the Department. This paper will normally be written in the U3 year and may be submitted in September or January."
CIVE 433,Urban Planning,"Civil Engineering : The City in History. The planning profession, evolution of planning in North America, Canada and Quebec. Planning theories, the general or master plan, planning processes and techniques, planning and design of residential subdivisions. Local planning issues, housing policies, planning laws."
CIVE 440,Traffic Engineering and Simulation,"Civil Engineering : Driver, vehicle and traffic flow characteristics; origin-destination studies, traffic studies and analysis, queuing theory applications, microsimulation, highway design and capacity analysis, non-motorized facility design, HOV lane design, public transportation priority design, parking analysis, traffic signal design and control, traffic microsimulation with HCS, VISSIM and SYNCHRO."
CIVE 446,Construction Engineering,"Civil Engineering : Project management principles; construction equipment economics, selection, operation; characteristics of building, heavy, marine, underground and route construction projects; international projects."
CIVE 451,Geoenvironmental Engineering,"Civil Engineering : Geoenvironmental hazards; land management of waste; regulatory overview, waste characterization; soil-waste interaction; geosynthetics; low permeability clay barriers; contaminant transport; containment systems; collection and removal systems; design aspects; strategies for remediation; rehabilitation technologies."
CIVE 452,Water Resources in Barbados,"Civil Engineering : Challenges faced and available engineering solutions for water-stressed communities. Overview of Barbadosâ€™ water resources, fundamentals of hydrology, contaminant transport and groundwater remediation in a karst geologic environment. Technologies associated with water reuse, legislation, health effects, epidemiology. Laboratory tests for water quality; field study tours."
CIVE 460,Matrix Structural Analysis,"Civil Engineering : Computer structural analysis, direct stiffness applied to two and three dimensional frames and trusses, matrix force method, nonlinear problems, buckling of trusses and frames, introduction to finite element analysis."
CIVE 462,Design of Steel Structures,"Civil Engineering : Design of structural steel elements: plate girders, members under combined loadings, eccentrically loaded connections, structural systems. Design of structural steel systems: composite floor systems, braced frames, moment resisting frames."
CIVE 463,Design of Concrete Structures,"Civil Engineering : Review of flexual behaviour and design concepts. Design of flexual members, columns, two-way slab systems, retaining walls, disturbed regions, and shear walls. Introduction to prestressed concrete design."
CIVE 469,Infrastructure and Society,"Civil Engineering : Infrastructure systems, historical background and socio-economic impact; planning, organization, communication and decision support systems; budgeting and management; operations, maintenance, rehabilitation and replacement issues; public and private sectors, privatization and governments; infrastructure crisis and new technologies; legal, environmental, socio-economic and political aspects of infrastructure issues; professional ethics and responsibilities; case studies."
CIVE 512,Advanced Civil Engineering Materials,"Civil Engineering : Production, structure and properties of engineering materials; ferrous alloys, treatments, welding, special steels, cast iron; ceramic materials; polymers; composite materials; concrete, admixtures, structure, creep, shrinkage; asphalt and asphaltic materials; clay materials and bricks; impact of environment on material response, durability, quality assessment and control, industrial specifications; recent advances."
CIVE 514,Structural Mechanics,"Civil Engineering : Stress, strain, and basic equations of elasticity. Stress function solutions. Stress concentration and failure criteria; elements of linear fracture mechanics. Unsymmetrical bending of beams; shear centres; torsion of thin-walled members. Elementary analysis of plates and their buckling. Membrane stresses in shells."
CIVE 519,Sustainable Development Plans,"Civil Engineering : Geared for solving real-world environmental problems related to water at the local, regional and international scale in Barbados. Projects to be designed by instructors in consultation with university, government and NGO partners and to be conducted by teams of two to four students in collaboration with them."
CIVE 520,Groundwater Hydrology,"Civil Engineering : Review of fundamental surface and subsurface hydrologic processes and equations. Aquifer geology, properties and conceptual models. Numerical modelling. Quantifying local to global groundwater resources and groundwater flow to wells. Groundwater-surface water interactions and ecohydrology. Groundwater sustainability from a multidisciplinary perspective including engineering, geoscience, policy and economics."
CIVE 527,Renovation and Preservation: Infrastructure,"Civil Engineering : Maintenance, rehabilitation, renovation and preservation of infrastructure; infrastructure degradation mechanisms; mechanical, chemical and biological degradation; corrosion of steel; condition surveys and evaluation of buildings and bridges; repair and preservation materials, techniques and strategies; codes and guidelines; case studies."
CIVE 540,Urban Transportation Planning,"Civil Engineering : Process and techniques of urban transportation engineering and planning, including demand analysis framework, data collection procedures, travel demand modelling and forecasting, and cost-effectiveness framework for evaluation of project and system alternatives."
CIVE 542,Transportation Network Analysis,"Civil Engineering : Introduction to transportation network algorithms; analytical  frameworks used in traditional transportation network software, including routing algorithms, deterministic equilibrium approach, static traffic assignment, dynamic  traffic assignment, vehicle routing algorithms, network  reliability and design and several stochastic variants."
CIVE 546,Selected Topics in Civil Engineering 1,Civil Engineering : Special topics related to Civil Engineering will be presented by staff and visiting lecturers.
CIVE 550,Water Resources Management,"Civil Engineering : State-of-the-art water resources management techniques; case studies of their application to Canadian situations; identification of major issues and problem areas; interprovincial and international river basins; implications of development alternatives; institutional arrangements for planning and development of water resources; and, legal and economic aspects."
CIVE 551,Environmental Transport Processes,"Civil Engineering : Equilibrium partitioning of pollutants in multiphase systems, sorption isotherms, diffusive mass transport, inter-phase mass transfer kinetics, contaminant transport processes in the subsurface porous media and in natural aquatic systems, mass transport in water and wastewater treatment systems."
CIVE 555,Environmental Data Analysis,Civil Engineering : Application of statistical principles to design of measurement systems and sampling programs. Introduction to experimental design. Graphical data analysis. Description of uncertainty. Hypothesis tests. Model parameter estimation methods: linear and nonlinear regression methods. Trend analysis. Statistical analysis of censored data. Statistics of extremes.
CIVE 557,Microbiology for Environmental Engineering,"Civil Engineering : Microbiological concepts applied to the practice of environmental engineering and biotechnologies including the following topics: cellular and pathway organizations, evolution, growth, gene expression, horizontal gene transfer, metabolic microbial diversity, ecosystem structures, and quantitative mathematical modelling."
CIVE 558,Biomolecular Techniques for Environmental Engineering,"Civil Engineering : Introduction to molecular techniques used to characterize microbial communities in environmental biotechnology systems. Using real samples, this lab intensive course will introduce rRNA-targeted techniques including PCR-terminal restriction fragment length polymorphism (tRFLP), quantitative PCR, clone sequencing, fluorescence in situ hybridization (FISH), and related bioinformatics analyses."
CIVE 560,Transportation Safety and Design,"Civil Engineering : Fundamental concepts on transportation safety, traffic data collection techniques, crash database management, statistical methods for safety analysis, network screening methods, evaluation and design of treatments, railway safety analysis, surrogate safety methods, intersection safety and engineering countermeasures, non-motorized safety and facilities designs and accident severity analysis."
CIVE 561,"Urban Activity, Air Pollution, and Health","Civil Engineering : Urban transportation impacts on air pollution, monitoring urban air quality, mobile source emissions, dispersion and atmospheric processes specific to cities, exposure to air pollution and health effects."
CIVE 572,Computational Hydraulics,"Civil Engineering : Computation of unsteady flows in open channels; abrupt waves, flood waves, tidal propagations; method of characteristics; mathematical modelling of river and coastal currents."
CIVE 573,Hydraulic Structures,"Civil Engineering : Hydraulic aspects of the theory and design of hydraulic structures. Storage dams, spillways, outlet works, diversion works, drop structures, stone structures, conveyance and control structures, flow measurement and culverts."
CIVE 574,Fluid Mechanics of Water Pollution,"Civil Engineering : Mixing, dilution and dispersion of pollutants discharged into lakes, rivers, estuaries and oceans; salinity intrusion in estuaries and its effects on dispersion; biochemical oxygen demand and dissolved oxygen as water quality indicators; thermal pollution; oil pollution."
CIVE 577,River Engineering,"Civil Engineering : Fluvial geomorphology; sediment properties; river turbulence; mechanics of the entrainment, transportation and deposition of solids by fluids; threshold of movement; bed forms; suspended load, bed load and total load equations; stable channel design and regime rivers; river modelling; river engineering; and river management."
CIVE 584,Mechanics of Groundwater Flow,Civil Engineering : Origins and types of groundwater; Darcy's law; hydraulic anisotropy; conservation laws; fundamental equations of porous media flow; Laplace's and Poisson's equations: analytical solution of potential flow problems; determination of hydraulic conductivity; flow in unconfined and confined acquifers; seepage modelling; unsaturated flow; transient flows in porous media; introduction to computational methods.
CIVE 470,Undergraduate Research Project,"Civil Engineering : Open to students with a high CGPA. A research project must be carried out and a technical paper prepared under the supervision of a member of staff. The project must be established with the consent of the Staff Supervisor, and must be approved by the Department before registration. May be taken in conjunction with the required course CIVE 418 and the project therefore can be carried out through two semesters."
CIVE 521,Nanomaterials and the Aquatic Environment,"Civil Engineering : Environmental impacts and applications of nanomaterials. Topics: physicochemical characterization of nanoparticles in aquatic media, colloid chemistry for understanding nanoparticle aggregation and mobility in the environment, mechanisms of reactive oxygen species (ROS) production by nanomaterials, nanomaterials for environmental remediation and water treatment, methodologies for assessing nanoparticle toxicity, novel research developments."
CIVE 326,Fluids and Hydraulics Laboratory,Civil Engineering : Laboratory experiments in fluid mechanics and hydraulics.
ECSE 303,Signals and Systems 1,"Electrical Engineering : Elementary continuous and discrete-time signals, impulse functions, basic properties of discrete and continuous linear time-invariant (LTI) systems, Fourier representation of continuous-time periodic and aperiodic signals, the Laplace transform, time and frequency analysis of continuous-time LTI systems, application of transform techniques to electric circuit analysis."
ECSE 304,Signals and Systems 2,"Electrical Engineering : Application of transforms to the analysis of LTI single-loop feedback systems, the discrete-time Fourier series, the discrete-time Fourier transform, the Z transform, time and frequency analysis of discrete-time LTI systems, sampling systems, application of continuous and discrete-time signal theory to communications LTI systems."
ECSE 305,Probability and Random Signals 1,"Electrical Engineering : The basic probability model, the heuristics of model-building and the additivity of probability; classical models; conditional probability and Bayes rule; random variables and vectors, distribution and density functions, expectation; statistical independence, laws of large numbers, central limit theorem; introduction to random processes and random signal analysis."
ECSE 306,Fundamentals of Signals and Systems,"Electrical Engineering : Review of complex functions. Discrete-and continuous-time signals, basic system properties. Linear time-invariant systems, convolution. Fourier series and Fourier transforms, frequency domain analysis, filtering, sampling. Laplace transforms and inversion, transfer functions, poles and zeros, solutions of linear constant-coefficient differential equations, transient and steady state response. Z-transforms."
ECSE 307,Linear Systems and Control,"Electrical Engineering : Modelling and simulation of control systems, review of LTI systems, impulse response, step response, BIBO stability, internal stability, Routh's stability criterion, gain and phase margins, feedback control, proportional control, integral control, derivative control, PID control, Root locus, Bode plots, Nyquist plots, Nyquist stability criterion, stability of digital systems, system discretization, zero-order hold, matched pole-zero method. Lab work involving identifying frequency response, step response, and applications of PI and PID control."
ECSE 308,Introduction to Communication Systems and Networks,"Electrical Engineering : Information and bandwidth, signals, modulation and noise, transmission and switching. Principles of layered design and the OSI model, measures of performance. Information sources and services. Application, Presentation and Session layers. Transport and Network layers. Data link layer and multi-user communication. Physical layer and transmission techniques. Wireline and wireless transmission media. Core (Backbone), and Access Communication Networks. Communication network classification. Laboratory work involving analog and digital transmission techniques."
ECSE 309,Fundamentals of Communication Systems and Networks,"Electrical Engineering : Information and bandwidth, signals, modulation and noise, transmission and switching. Principles of layered design and the OSI model, measures of performance. Information sources and services. Application, Presentation and Session layers. Transport and Network layers. Data link layer and multi-user communication. Physical layer and transmission techniques. Wireline and wireless transmission media. Core (Backbone), and Access Communication Networks. Communication network classification."
ECSE 310,Thermodynamics of Computing,"Electrical Engineering : An introduction to thermodynamics from the perspective of computer engineering. The first and second laws of thermodynamics; elementary information theory (bits, entropy); energy storage and dissipation in electrical circuits; effects of noise in switching circuits; the fluctuation-dissipation theorem; Landauer’s principle; reversible and irreversible computation; energy costs of communication; thermal resistance, heat sinking, and cooling technologies for computing circuits."
ECSE 316,Signals and Networks,"Electrical Engineering : Introduction to the physical and software architecture of networks and the analysis and representation of signals; client-server and peer-to-peer architectures; layered design principles; network applications and socket programming; multimedia streaming, web transfer, and voice-over-IP; continuous-time and discrete-time signals; Fourier transforms and frequency domain analysis and representation of signals; filtering and sampling; flow and congestion control; solutions of linear constant-coefficient differential equations, transient and steady state response; Laplace transforms; addressing and routing for unicast, multicast, and broadcast transmission; wired and wireless access systems; multiple access protocols. Examples: Ethernet, http, TCP/IP, 802.11, OSPF, BGP."
ECSE 321,Introduction to Software Engineering,"Electrical Engineering : Design, development and testing of software systems. Software life cycle: requirements analysis, software architecture and design, implementation, integration, test planning, and maintenance. The course involves a group project."
ECSE 322,Computer Engineering,"Electrical Engineering : Data structures (arrays, lists, stacks, queues, dequeues and trees) and their machine representation and simple algorithms. Peripheral devices: printers, keyboards, magnetic type drives, magnetic disc drives. Peripheral interfacing and busses. Introduction to operating systems. System integration. Computer systems and networks."
ECSE 323,Digital System Design,Electrical Engineering : Minimization and synthesis of combinational logic and finite state machines.Synthesis of synchronous and asynchronous sequential circuits. Principles of control design. Basic concepts in design for testability. Laboratory experiments involve the design and testing of FPGA based digital systems using CAD software and hardware description languages.
ECSE 324,Computer Organization,Electrical Engineering : Basic computer structures; instruction set architecture; assembly language; input/output; memory; software; processor implementation; computer arithmetic. Lab work involving assembly language level programming of single-board computers.
ECSE 325,Digital Systems,Electrical Engineering : Design of digital systems. Implementation technologies; arithmetic modules; synthesis and advanced modelling techniques; verification; timing analysis; design for testability; asynchronous circuits; hardware/software co-design.
ECSE 326,Software Requirements Engineering,"Electrical Engineering : Techniques for eliciting requirements; languages and models for specification of requirements; analysis and validation techniques, including feature-based, goal-based, and scenario-based analysis; quality requirements; requirements traceability and management; handling evolution of requirements; requirements documentation standards; requirements in the context of system engineering; integration of requirements engineering into software engineering processes."
ECSE 330,Introduction to Electronics,"Electrical Engineering : Introduction to electronic circuits using operational amplifiers, PN junction diodes, bipolar junction transistors (BJTs), and MOS field-effect transistors (MOSFETs), including: terminal characteristics, large- and small-signal models; configuration and frequency response of single-stage amplifiers with discrete biasing. Introduction to SPICE. Simulation experiments."
ECSE 331,Electronics,"Electrical Engineering : Introduction to electronic circuits using operational amplifiers, PN junction diodes, bipolar junction transistors (BJTs), and MOS field-effect transistors (MOSFETs), including: terminal characteristics, large- and small-signal models; configuration and frequency response of amplifiers with discrete biasing. Introduction to SPICE. Lab work involving simulation experiments and testing of simple circuits using discrete transistors."
ECSE 334,Introduction to Microelectronics,"Electrical Engineering : Single-stage integrated-circuit amplifiers; differential and multistage amplifiers, integrated-circuit biasing techniques; non-ideal characteristics, frequency response; feedback amplifiers, output stages; digital CMOS logic circuits."
ECSE 335,Microelectronics,"Electrical Engineering : Single-stage integrated-circuit amplifiers; differential and multistage amplifiers, integrated-circuit biasing techniques; non-ideal characteristics, frequency response; feedback amplifiers, output stages; digital CMOS logic circuits. Lab work on designing, building, and debugging electronic hardware using discrete transistors and circuit building blocks"
ECSE 343,Numerical Methods in Engineering,"Electrical Engineering : Number representation and numerical error. Symbolic vs. numerical computation. Curve fitting and interpolation. Numerical differentiation and integration. Optimization. Data science pipelines and data-driven approaches. Preliminary machine learning. Solutions of systems of linear equations and nonlinear
equations. Solutions of ordinary and partial differential equations. Applications in
engineering, physical simulation, CAD, machine learning and digital media."
ECSE 351,Electromagnetic Fields,"Electrical Engineering : Maxwell's equations, electrostatics, magnetostatics and induction for power-frequency electrical engineering problems."
ECSE 352,Electromagnetic Waves,"Electrical Engineering : Transient and steady state wave propagation in transmission lines. Telephone and radio frequency lines. Smith's chart and impedance matching. Maxwell's equations, Helmholtz's equations, Poynting's theorem. Plane waves, polarization, Snell's law, critical and Brewster's angle. Rectangular waveguides, optical fibres, dispersion. Radiation and antennas. S-parameters."
ECSE 353,Electromagnetic Fields and Waves,"Electrical Engineering : Divergence, gradient and curl. The divergence theorem and Stokes’ theorem. Maxwell’s equations in integral and differential form. Waves in free space and on transmission lines. Electric and magnetic force and energy. Magnetic materials. Faraday's law. Applications to engineering problems. S-parameters."
ECSE 354,Electromagnetic Wave Propagation,"Electrical Engineering : Transient and steady state wave propagation in transmission lines; telephone and radio frequency lines; Smith's chart and impedance matching; Maxwell's equations, Helmholtz's equations, Poynting's theorem; plane waves, polarization, Snell's law, critical and Brewster's angle; rectangular waveguides, optical fibres, dispersion; radiation and antennas; S-parameters; lab work involving the Smith chart, communication transmission lines, reflection and refraction, and optical waveguides."
ECSE 361,Power Engineering,"Electrical Engineering : Characteristics and components of power systems. Generation, transmission and utilization of electric power. 3-phase ac and dc systems. Fundamentals of electromechanical energy conversion. Ampere and Faraday's law. Magnetic circuits. Systems of coupled coils. Torque and force. Rotating magnetic fields. Basic rotating machines."
ECSE 362,Fundamentals of Power Engineering,"Electrical Engineering : Characteristics and components of power systems. Generation, transmission and utilization of electric power. 3-phase ac and dc systems. Fundamentals of electromechanical energy conversion. Ampere and Faraday's law. Magnetic circuits. Mutual inductance and transformers. Torque and force. Rotating magnetic fields. Basic rotating machines. Lab work involving techniques of electric power, efficiency, torque, and speed measurements."
ECSE 396,Honours Research Laboratory Rotation 1,Electrical Engineering : First in a series of four research laboratory rotations selected among research groups in the department of Electrical and Computer Engineering.
ECSE 397,Honours Research Laboratory Rotation 2,Electrical Engineering : Second in a series of four research laboratory rotations selected among research groups in the department of Electrical and Computer Engineering.
ECSE 403,Control,"Electrical Engineering : Stability of linear and non-linear systems, controllability, state space models, canonical forms, state space design of controllers, pole placement, LQR, observability, Luenberger observer, separation principle and certainty equivalence, loop transfer recovery, correspondence between system theoretic results for continuous- and discrete-time systems. Lab work involving applications of PID, lead-lag, full state feedback and LQR controllers to robotic devices."
ECSE 404,Control Systems,Electrical Engineering : Modelling and simulation of control systems; basic concepts of linear systems; open and closed loop control; classical design of controllers - specifications in the step response and the frequency domain; state space design of controllers - pole placement and LQR; sampled data systems.
ECSE 405,Antennas,"Electrical Engineering : Fundamentals of antenna theory: sources, radiation pattern and gain. Classification of antennas. Main antenna types and their characteristics. Antenna temperature, remote sensing and radar cross-section. Self and mutual impedances. Special topics include adaptive antennas, very large array (VLA) used in radio astronomy and biomedical applications."
ECSE 408,Communication Systems,"Electrical Engineering : Communication system models; AM and FM modulation, performance of AM and FM systems in noise; sampling, FDM and TDM multiplexing systems; baseband and pass-band digital transmission over noisy band-limited channels, digital modulation and detection techniques and their quantitative performance; concepts of entropy and channel capacity, selected data compression and error-control coding techniques. Illustrative examples taken from subscriber loop telephone systems, evolution of internet modems and wireless cellular phone standards. Lab work involving measurement of the performance of AM and FM systems with noise, digital modulation techniques and spectra, experiments with basic error control coding systems."
ECSE 411,Communications Systems 1,"Electrical Engineering : Communication system models; AM and FM modulation, performance of AM and FM systems in noise; sampling, PCM and DPCM techniques; FDM and TDM multiplexing systems; baseband digital transmission over bandlimited channels, digital modulation and detection techniques; illustrative examples of subscriber loop telephone systems, cable TV systems and broadcasting systems."
ECSE 412,Discrete Time Signal Processing,"Electrical Engineering : Discrete-time signals and systems; Fourier and Z-transform analysis techniques, the discrete Fourier transform; elements of FIR and IIR filter design, filter structures; FFT techniques for high speed convolution; quantization effects."
ECSE 413,Communications Systems 2,"Electrical Engineering : Introduction to radio communications; satellite communication systems; the cellular concept; fading channel models, digital modulation techniques over fading channels, diversity systems, spread spectrum techniques; fixed assignment multiple access (FDMA, TDMA, CDMA), duplexing methods (FDD, TDD); illustrative examples of terrestrial mobile systems, fixed wireless systems, LEOs, etc.; overview of standardization activities."
ECSE 414,Introduction to Telecommunication Networks,"Electrical Engineering : Introduction to the physical and software architecture of modern networks; circuit and packet switching; layered design principles; wired and wireless access systems; flow and congestion control; addressing and routing for unicast, multicast, and broadcast transmission; multiple access protocols; client-server and peer-to-peer architectures. Examples: Ethernet, TCP/IP, 802.11, ARQ, OSPF. BGP."
ECSE 415,Introduction to Computer Vision,"Electrical Engineering : An introduction to the automated processing, analysis, and understanding of image data. Topics include image formation and acquisition, design of image features, image segmentation, stereo and motion correspondence matching techniques, feature clustering, regression and classification for object recognition, industrial and consumer applications, and computer vision software tools."
ECSE 416,Telecommunication Networks,"Electrical Engineering : Architecture and protocols of contemporary networks; wired and wireless access systems; flow and congestion control; network optimization; randomized multiple access protocols; queueing disciplines; low-power wireless networks. Examples: Ethernet, TCP/IP, 802.11, 802.15.4. Lab experiments addressing routing protocols, TCP, queuing disciplines and quality-of-service, and network security."
ECSE 420,Parallel Computing,"Electrical Engineering : Modern parallel computing architectures for shared memory, message passing and data parallel programming models. The design of cache coherent shared memory multiprocessors. Programming techniques for multithreaded, message passing and distributed systems. Use of modern programming languages and parallel programming libraries."
ECSE 421,Embedded Systems,"Electrical Engineering : Definition, structure and properties of embedded systems. Real-time programming: interrupts, latency, context, re-entrancy, thread and process models. Microcontroller and DSP architectures, I/O systems, timing and event management. Real-time kernels and services. Techniques for development, debugging and verification. Techniques for limited resource environments. Networking for distributed systems."
ECSE 422,Fault Tolerant Computing,"Electrical Engineering : Introduction to fault-tolerant systems. Fault-tolerance techniques through hardware, software, information and time redundancy. Failure classification, failure semantics, failure masking. Exception handling: detection, recovery, masking and propagation, termination vs. resumption. Reliable storage, reliable communication. Process groups, synchronous and asynchronous group membership and broadcast services. Automatic redundancy management. Case studies."
ECSE 423,Fundamentals of Photonics,"Electrical Engineering : Introduction to the fundamentals of modern optical and photonic engineering. Topics covered include the propagation of light through space, refraction, diffraction, polarization, lens systems, ray-tracing, aberrations, computer-aided
design and optimization techniques, Gaussian beam analysis, micro-optics and
computer generated diffractive optical elements. Experiments on physical and geometric optics."
ECSE 424,Human-Computer Interaction,"Electrical Engineering : The course highlights human-computer interaction strategies from an engineering perspective. Topics include user interfaces, novel paradigms in human-computer interaction, affordances, ecological interface design, ubiquitous computing and computer-supported cooperative work. Attention will be paid to issues of safety, usability, and performance."
ECSE 425,Computer Architecture,"Electrical Engineering : Trends in technology. CISC vs. RISC architectures. Pipelining. Instruction level parallelism. Data and Control Hazards. Static prediction. Exceptions. Dependencies. Loop level paralleism. Dynamic scheduling, branch prediction. Branch target buffers. Superscalar and N-issue machines. VLIW. ILP techniques. Cache analysis and design. Interleaved and virtual memory. TLB translations and caches."
ECSE 426,Microprocessor Systems,"Electrical Engineering : Introduction to current microprocessors, their architecture, programming, interfacing and operating systems. The course includes lectures, use of crossassemblers, and simulators as well as laboratory experiments on actual microprocessor hardware."
ECSE 427,Operating Systems,"Electrical Engineering : Operating system services, file system organization, disk and cpu scheduling, virtual memory management, concurrent processing and distributed systems, protection and security. Aspects of the DOS and UNIX operating systems and the C programming language. Programs that communicate between workstations across a network."
ECSE 428,Software Engineering Practice,"Electrical Engineering : Software engineering practice in industry, related to the design and commissioning of large software systems. Ethical, social, economic, safety and legal issues. Metrics, project management, costing, marketing, control, standards, CASE tools and bugs. The course involves a large team project."
ECSE 429,Software Validation,"Electrical Engineering : Correct and complete implementation of software requirements. Verification and validation lifecycle. Requirements analysis, model based analysis, and design analysis. Unit and system testing, performance, risk management, software reuse. Ubiquitous computing."
ECSE 430,Photonic Devices and Systems,"Electrical Engineering : Introduction to photonic devices and applications. Semiconductor lasers, optical amplifiers, optical modulators, photodetectors and optical receivers, optical fibers and waveguides, fiber and waveguide devices. Photonic systems (communications, sensing, biomedical). Experiments on characterizing photonic devices and systems. Optical test-and-measurement instrumentation."
ECSE 431,Introduction to VLSI CAD,"Electrical Engineering : The computer-aided design of digital VLSI circuits. Hardware description languages, automatic synthesis, design for testability, technology mapping, simulation, timing analysis, generation of test vectors and fault coverage analysis."
ECSE 432,Physical Basis: Transistor Devices,"Electrical Engineering : Quantitative analysis of diodes and transistors. Semiconductor fundamentals, equilibrium and non-equilibrium carrier transport, and Fermi levels. PN junction diodes, the ideal diode, and diode switching. Bipolar Junction Transistors (BJT), physics of the ideal BJT, the Ebers-Moll model. Field effect transistors, metal-oxide semiconductor structures, static and dynamic behaviour, small-signal models."
ECSE 433,Physical Basis of Transistor Devices,"Electrical Engineering : Quantitative analysis of diodes and transistors. Semiconductor fundamentals, equilibrium and non-equilibrium carrier transport, and Fermi levels. PN junction diodes, the ideal diode, and diode switching. Bipolar Junction Transistors (BJT), physics of the ideal BJT, the Ebers-Moll model. Field effect transistors, metal-oxide semiconductor structures, static and dynamic behaviour, small-signal models. Laboratory experiments."
ECSE 434,Microelectronics Laboratory,"Electrical Engineering : Designing, building, and debugging electronic hardware using discrete transistors and circuit building blocks; Designing, simulating, laying-out, and post-fabrication experimental testing of an integrated circuit (IC). The laboratory experiments are designed to reinforce the microelectronics circuit theory studied in ECSE 334."
ECSE 435,Mixed-Signal Test Techniques,"Electrical Engineering : Purpose and economics of mixed-signal test, DC measurements. Accuracy and repeatability. DSP-based theory and its applications to parametric testing of analog filters, DACs, and ADC. Timing and PLL measurements. Design for Testability."
