School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
Dalhousie,MECH 4450,Marine Craft Design and Construction, , ,"This course deals with design and construction methods for marine craft. Each student completes a preliminary design of a small marine vessel. Topics include:  engineering and economic principles governing selection of dimensions and coefficients for marine craft, computer-aided design, design and generation of hull forms, performance and operability in the ocean environment, construction methods for glass-fibre, wood, aluminum and steel marine craft, and structural analysis and design."
Dalhousie,MECH 4510,Mechanics of Composite Materials, , ,"The course introduces classification of composite materials, fabrication processes and applications of composites; the basic relations of elasticity of anisotropic materials, and the macro- and micromechanical modeling of composites. The elastic behaviour of laminated and fibre-reinforced composites is studied; the effective moduli theory and the strength of composite materials are considered. Smart composite structures and their constituents are introduced."
Dalhousie,MECH 4521,Applied Dynamics, , ,This course begins with a review of planar kinematics and kinetics of rigid bodies. These concepts are extended to kinematics and kinetics of rigid bodies undergoing general three dimensional motion. Euler’s Equations are applied to a wide range of engineering problems including vehicular and gyroscopic dynamics. Energy methods for bodies undergoing three dimensional motion are applied to multi-degree-of-freedom systems. Single-degree-of-freedom systems subjected to random and shock inputs are analyzed.
Dalhousie,MECH 4540,Aerodynamics, , ,"The course deals with the fundamentals of aerodynamics and the theory of flight. Material covered includes: the standard atmosphere; airfoil coefficients and section properties; finite wings and induced drag; airplane performance - power required, rate of climb, range and endurance; basics of stability and control."
Dalhousie,MECH 4550,Vehicle Dynamics, , ,"This course will cover the fundamental and design aspects governing vehicle motion. Topics include tires mechanics, weight transfer and road loads, vehicle aerodynamics, acceleration performance, braking performance, suspension systems, steering systems, cornering, rollover and ride characteristics."
Dalhousie,MECH 4560,Space Systems, , ,"This course deals with the engineering design and analysis of space systems and their interrelationships. Topics include orbital mechanics, satellite pertubations, satellite actuator and sensor systems, satellite access and coverage."
Dalhousie,MECH 4631,CAD/CAM - Computer Aided Design/Computer Aided Manufacturing, , ,"The student is introduced to the concept of automation with application to design, production, and manufacturing systems. The use of digital computers is considered in design, including peripheral equipment and types of languages. Other topics include numerical control manufacturing systems such as Direct Numerical Control (DNC). Computer Numerical Control (CNC), Adaptive Control and Industrial Robots. Due to the diverse nature of the course content, various personnel from both the academic and industrial community aid in the class presentation."
Dalhousie,MECH 4640,Robotics, , ,"The prime objective of the course is to provide a survey of the state-of-the-art in robotics. A large portion of the course is focused on the robot hardware. However, robotics in an inherently interdisciplinary field and the course will also involve robotics control and application. Topics covered include kinematics and dynamics of the robot arm and gripper, drives, robot position measuring systems, external sensors and feeding, storage, changing position and clamping devices, all of which, together with the robot itself, constitute a “robotized” workplace."
Dalhousie,MECH 4650,Biomechanical Engineering, , ,"Engineering analysis of biological systems provides novel insight into evolutionary design of animals and plants and into the intelligent design of medical devices. This course examines the structure and function of the cardiovascular, pulmonary, and musculoskeletal systems using tools from solid and fluid mechanics. Topics include the heart as a pump, blood flow, arterial pulse propagation, the mechanics of breathing lung elasticity, muscle contraction, tissue mechanics, basic skeletal design, locomotion, and engineering of surgical implants."
Dalhousie,MECH 4652,Kinematics of Human Motion, , ,"The science of biomechanics is based on mechanical models and biological experiments. Students will explore the application of classical mechanics to the analysis of human motion related to athletics, orthopaedics, and rehabilitation. Emphasis is also placed on numerous experimental facts collected from the biomechanical research literature. Topics include kinematic geometry of a single body, the description of joint configuration, and differential kinematics of biokinematic chains. Three-dimensional kinematics of individual joints (i.e., the knee, hip and elbow) is emphasized from the perspective of total joint replacement design."
Dalhousie,MECH 4670,Finite-Element Simulation Techniques, , ,"This course builds on MECH 3660.  It deals with the applications of the finite-element method to analyze practical problems in mechanical design and delves into the associated fundamental numerical aspects. Robust modelling concepts such as plane stress, plane strain and axisymmetric techniques will be discussed, as well as the use of beam, plates and shell elements in modelling of more complex system.  The course will consider static and dynamic analyses and elastic-plastic analysis."
Dalhousie,MECH 4760,Optical Components and Instruments, , ,"This course deals with light, optical components and optical instruments. Emphasis will be placed on practical engineering applications. Topics include: light, light sources, reflection and refraction, geometric optics, lens, microscopes, telescopes, polarization, diffraction and interference."
Dalhousie,MECH 4810,Energy Conversion Systems, , ,"Application of basic principles of thermodynamics, fluid mechanics and heat transfer to the analysis and synthesis of energy conversion systems are studied. Primary energy sources and global energy demand are examined. Principles of conventional methods, thermal systems, fuel types, combustors, and gas turbines, initial planning of a hydroelectric power plant, selection of turbines and other components, nuclear fission and fusion, clean energy production, and environmental aspects of energy production are covered."
Dalhousie,MECH 4820,Energy from Renewable Resources, , ,"This course concentrates on the theoretical and practical aspects of solar, wind, tidal and wave sources of energy with particular emphasis on their availability and use in the Atlantic Provinces. Design feasibility studies are undertaken on particular aspects of energy conversion from these sources. The impact of the environment of consumption of conventional energy forms is investigated. The nature and magnitude of energy consumption world-wide and locally is considered."
Dalhousie,MECH 4830,Reciprocating Internal-Combustion Engines, , ,"The major topics of this course are basic engine types, test methods and pressure measurements, combustion, ideal cycles and model processes, equilibrium charts, fuel specifications and tests, engine knock, exhaust analysis, fuel systems, ignition systems, engine performance and supercharger matching. Hands-on laboratory work is an integral part of this course."
Dalhousie,MECH 4840,Steam Plant Engineering, , ,"This course aims to provide basic fundamental and practical information to engineering students to design and operate thermal power plants. Topics covered are: classification of steam generator; comparison of water-tube and fire-tube boilers; energy sources; fuels and combustion; thermal analysis of furnaces; superheaters, economizers, and air preheaters; boiler efficency calculations; burner, pulverizer, cyclones, fluidized beds; auxilliary equipment (fans, stacks); control system; cooling system design; environmental considerations."
Dalhousie,MECH 4850,Solar Energy Engineering, , ,"This course deals with solar energy conversion and utilization with emphasis on its availability and use in Canada. Topics included solar heating of domestic and process hot water, solar space heating, the direct conversion of solar energy into electricity (photovoltaics), passive solar heating, solar cooling and solar thermal electric power. The nature and magnitude of energy supply and demand are also discussed."
Dalhousie,MECH 4851,"Heating, Ventilating and Air Conditioning", , ,"This is an introduction to the design of thermal systems for indoor climate control. The major topics include: human comfort requirements, outdoor climate variables, heating and dehumidification loads, cooling and dehumidification loads, ventilation requirements and criteria, central system types and selection, energy sources and costs, piping, pumps, ducts, fans, and control systems. Computer programs will be introduced for design calculations involving heating and cooling load, piping, ducting and energy consumption."
Dalhousie,MECH 4880,Introduction to Nuclear Engineering, , ,"The purpose of this course is to introduce the concepts of nuclear engineering and the resulting applications. The subjects that will be discussed are the fundamentals of particle physics: proton, neutron, electron, photon and neutrino, and the atomic model; radioactivity and radiation detection, protection and shielding; principle of nuclear energetic: fission and fusion; nuclear reactor kinetics and control; nuclear reactor design and cooling; nuclear propulsion, nuclear waste disposal."
Dalhousie,MECH 4910,Fluid Power, , ,"This is an introductory course to fluid power systems covering the principles of power hydraulics, hydraulic fluids, hydraulic actuators and power generation transducers. The concept of pressure controls, volume controls and directional controls is also covered, including an introduction to electro-hydraulic servos and the design of basic open and closed-center circuits. The time domain analysis of feedback systems is introduced. The student is introduced to the design and compensation of systems using both s-plane and time domain methods. Other topics include simulation and analysis of control systems using graphics terminal computer facilities."
Dalhousie,MECH 4950,Advanced Control Engineering, , ,"The course develops the students' capabilities in system simulation and feed forward/feedback control-system design and implementation. Topics include: system-parameter identification, control-system hardware, computer-based control systems, design techniques for multiple-input multiple-output systems, and adaptive control. The course is supported by computer-based simulation activities and design procedures, and by hands-on laboratory experience."
Dalhousie,MECH 4960,Computational Methods in Engineering, , ,"The course presents basic computer methods of application of mathematical tools to solve engineering problems. Numerical methods such as finite differences, series expansions, and numerical integration are introduced. Numerical solutions of ordinary and partial differential equations with applications to equilibrium, cigenvalue and propagation problems in engineering are considered. Application of mathematical libraries, X-window system and the software tools associated with the Unix system are included."
Lakehead,Mechanical Engineering 1112,Introduction to Engineering Design, , ,"Covers design techniques, creative thinking, teamwork, project planning, health and safety, reverse engineering, economic analysis, engineering drawings, ethics and professionalism, learning and problem solving."
Lakehead,Mechanical Engineering 1230,Statics, , ,"The fundamentals of statics, including the resolution and composition of forces, the equilibrium of force systems, the analysis of forces acting on structures and machines, centroids, and friction."
Lakehead,Mechanical Engineering 1233,Mechanics of Materials I, , ,Concepts of stress and strain; elasticity; Poisson's ratio; axial loading and deformation; thermal stresses; statically determinate and indeterminate problems; torsional stress and deformation; shear forces and bending moments; moment of inertia; bending and shearing stresses.
Lakehead,Mechanical Engineering 1553,Materials and Processes, , ,"Engineering materials; properties of materials, nature of metals and alloys, equilibrium diagrams, heat treatment, ferrous/nonferrous metals and alloys, nonmetallic materials. Measurement and quality assurance, processes in material removal, casting, forming, and joining, and processes and techniques related to manufacturing. Health and safety considerations for workers in manufacturing."
Lakehead,Mechanical Engineering 1731,Mechanical Engineering Drawing, , ,"Practical applications of drawing. Selected topics related to standardization, mechanisms, elementary machine design problems, and piping. Working drawings and checking procedure. Computer aided drafting (CAD) applications."
Lakehead,Mathematics 1071,Vectors and Matrices, , ,"For students without grade 12 U Calculus and Vectors or equivalent. Cartesian coordinates; vectors in two and three dimensions; the dot product and components of vectors; the cross product; equations of lines and planes; complex numbers; vector spaces over the real and complex number systems; linear independence, bases and spanning sets; subspaces; matrices; addition and scalar multiplication of matrices; matrix multiplication; the transpose of a matrix; invertible matrices; systems of linear equations and row reduction; and determinants, including Cramer's rule."
Lakehead,Mathematics 1210,Calculus I for Engineers, , ,Application of differentiation; definite and indefinite integrals; transcendental functions; complex numbers; techniques of integration.
Lakehead,Mechanical Engineering 1111,Dynamics I, , ,"Principles of dynamics and their application to engineering problems; particle and rigid body kinematics, Newton's laws of motion, kinetics of plane motion of rigid bodies, mass moments and products of inertia."
Lakehead,Mechanical Engineering 1533,Mechanics of Materials II, , ,"Transformation equations for plane stress and plane strain; principal and maximum shearing stresses and strains, Mohr's circle. Stresses in thin-walled pressure vessels. Combined loading problems. Beam deflection by integration, and super-position. Buckling; Euler's equation for columns, the secant formula and empirical column formulas. Strain rosette analysis."
Lakehead,Mechanical Engineering 1635,Fluid Mechanics, , ,"Properties of fluids. Fluid statics. Kinematics and kinetics of fluid flow. Dimensional analysis. Flow in pipes, open channels, and through porous media."
Lakehead,English 1015,Introduction to Academic Writing, , ,"An introduction to university-level standards of composition, revision, editing, research, and documentation. A review of English grammar (word and sentence level) and rhetorical forms (paragraph level and beyond), and a study of the methods and conventions of academic argumentation and research, with an emphasis on finding and evaluating sources, formulating research questions, developing arguments, and composing various types of analyses including academic essays."
Lakehead,Computer Science 1411,Computer Programming I, , ,"A first course in programming given in C - mathematical problem solving, program development, C grammar and simple system functions. Students will develop and write their own programs and run them in a time-sharing environment."
Lakehead,Mathematics 1230,Calculus II for Engineers, , ,"Applications of integration, introduction to multiple integrals sequences and series; power series."
Lakehead,Mechanical Engineering 2111,Dynamics II, , ,"This course is a continuation of Dynamics I. Topics of study include: particle and rigid body kinematics in three dimensions, kinetics of particles and rigid bodies in general motion, work-energy, linear and angular momentum principles."
Lakehead,Electrical Engineering 2151,Electrical and Electronics Technology, , ,Basic electronic materials-physical concepts; semiconductor materials; principles of operation of semiconductor devices-diodes and transistors; fundamentals of DC and AC circuit analysis; concepts of magnetism; principles of DC and AC machines and transformers; safety considerations; operational amplifiers and their applications.
Lakehead,Mechanical Engineering 2336,Industrial Engineering, , ,"An introduction to Industrial Engineering covering product-production design interaction, facilities location and layout, material handling, work measurement, financial compensation, human factors, operations planning and control, quality control, linear programming, inventory control, and project management."
Lakehead,Mechanical Engineering 2518,Thermal Sciences, , ,"Basic concepts of thermodynamics; heat work and mass. Evaluating properties of gases and compressible substances. First law of thermodynamics and applications; closed and open system analysis. Introduction to heat transfer mechanisms; conduction, convection and radiation heat transfer. One-dimensional steady-state conduction in basic geometries with different boundary conditions and solving related problems. Generalized thermal resistance networks."
Lakehead,Mathematics 2050,Applied Analysis I, , ,"An introductory course in ordinary differential equations. First order differential equations; exact equations; separation of variables, integrating factors, linear and non-linear equations, higher order differential equations, linear, constant co-efficients, homogeneous, non-homogeneous. Systems of differential equations, Laplace transforms, series solution. The emphasis is on applications to engineering problems."
Lakehead,Mechanical Engineering 2333,Machine Design, , ,"The application of the theory of mechanics of materials to the design of machine elements, and to the prediction of their mechanical behaviour. The design and selection of basic machine components according to the design criteria currently in use in Canada. Topics discussed include: shafts, springs, screws, belts and chains, clutches and brakes, connections, bearings, and spur gears."
Lakehead,Mechanical Engineering 2434,Engineering Measurements and Instrumentations, , ,"Introduces the fundamentals of measurements and the principles of instrumentation in engineering applications. It covers the terminology, concepts, principles and calculations needed to specify, analyze and maintain instrumentation systems. Specific topics include measurements of pressure, level, temperature, flow, position; transmission and communication; data acquisition software and hardware."
Lakehead,Mechanical Engineering 2651,"Heating, Ventilating and Air Conditioning", , ,"Thermodynamic considerations affecting human comfort; psychrometric charts and processes; humidity measurement; transmission coefficients; heating load calculations and seasonal fuel requirements; an introduction to types of systems including hydronic and electric space warm air distribution systems; a discussion of duct design and warm air distribution; fan types, their selection and the fan laws."
Lakehead,Engineering 3014,Engineering Chemistry, , ,Basic principles and relationships of Chemistry as applied to Engineering. This course has been designed to provide entrants to the BEng program with an improved background in Chemistry and it is taken by all students except graduate Chemical Engineering Technologists.
Lakehead,Mathematics 2070,Applied Analysis II, , ,The first part of the course is an introduction to matrix algebra. Solutions of simultaneous equations. Gaussian elimination. Vector and matrix notation. Determinants. Linear independence. Eigenvectors and diagonalization.The second part of the course is an introduction to probability and statistics. Simple ways of analyzing data. Concept of probability. Discrete and continuous probability. Point and interval estimation. Significance tests. Regression and correlation analysis.
Lakehead,Mechanical Engineering 3055,Intermediate Mechanics of Materials, , ,Three dimensional concept of stress and strain; Stress-strain relationships for plane stress and plane strain; equations of equilibrium and compatibility; transformation of stress in three dimensions; Mohr's circle of stress and strain; unsymmetrical bending; curved beams; shear in unsymmetrical sections and shear centre; torsion of open and closed thin-walled sections; membrane analogy; theories of failure; stresses in thick-walled pressure vessels and rotating disks; elastic and inelastic buckling of columns.
Lakehead,Mechanical Engineering 3337,Fluid Dynamics, , ,"The fluid medium, kinematics and dynamics of a flow field; Bernoulli's equation, vorticity and circulation; potential flow; Navier-Stokes' equations; exact and approximate solutions for one and two-dimensional laminar flows; steady and unsteady flows; exact and approximate solutions to one and two-dimensional boundary layers. Introduction to turbulent flow; Reynolds stresses and Prandtl's mixing length theory."
Lakehead,Mechanical Engineering 3436,Engineering Thermodynamics, , ,"Fundamental principles of thermodynamics; thermodynamic processes of gases and vapours; power cycles: internal combustion engines, gas compressors and turbines, and steam power plants; refrigeration cycles and heat pumps; one-dimensional compressible flow; isentropic flow through nozzles; normal shock wave; gas mixtures; combustion reactions."
Lakehead,Chemical Engineering 4032,Materials Science, , ,"The course deals with the properties and behaviour of metals, ceramics and plastics with particular reference to the processes occurring at the atomic level. The topics to be covered include: bonding and structure, solidification and crystal growth, elastic behaviour of crystalline solids, plastic deformation, thermally activated processes, diffusion, failure of materials, materials strengthening."
Lakehead,Mathematics 3012,Vector Analysis, , ,"Vectors, vector functions, and vector fields. Divergence, curl, and gradient in rectangular, cylindrical, and spherical co-ordinate systems. Line, surface, and multiple integrals. Theorems of Green, Gauss, and Stokes."
Lakehead,Mechanical Engineering 3451,Dynamics of Machines, , ,"Analysis of displacements, velocities and accelerations in plane mechanisms; force analysis of machinery; balance of machinery; synthesis of mechanisms; computer applications in linkage design; introduction to vibration of machinery."
Lakehead,Mechanical Engineering 3454,Applied Heat Transfer, , ,"Principles of conduction, convection and thermal radiation; steady-state and transient heat conduction in one, two and three dimensional systems; fins and fin efficiency; principles of free, forced and mixed convections; heat exchangers; selected problems in combined heat transfer."
Lakehead,Mechanical Engineering 3710,Engineering Physics, , ,"Periodic Motion; simple harmonic motion, resonance, elasticity. Vibration in elastic bodies. Nature of Waves; reflection, transmission, absorption and interference. Sound and Noise; intensity, shock wave and Doppler Effect. Optics; nature of light, colour, diffraction, interference and polarization."
Lakehead,Mechanical Engineering 4130,Mechanical Engineering Design I, , ,"Computer-aided engineering course designed to provide the concepts, procedures, data and decision analysis techniques for practical mechanical design and its presentation through both written and oral communication. Computer aided decision-making. Classical, numerical and finite element methods in deflection and stress analysis. Codes and standards. Design for static and fatigue loading. Statistical and probabilistic considerations in mechanical engineering design."
Lakehead,Mathematics 3032,Complex Functions and PDEs, , ,Power series and series solutions of differential equations. Power series solutions of Bessel's equation. Sturm-Liouville theorem and eigenfunctions. Linear partial differential equations (PDEs). Fourier Series in one and two variables. Fourier-Bessel solutions of boundary value problems. Complex functions and integrals. Cauchy's integral formula.
Lakehead,Mechanical Engineering 3559,Computational Methods and Modeling for Mechanical Engineering, , ,"Field problems in mechanical engineering. Spatial discretization; Galerkin and Ritz methods, basis functions; applied numerical methods."
Lakehead,Mechanical Engineering 4436,Mechanical Vibrations, , ,"Computer-aided engineering course designed to present the theory, computational aspects, and application of mechanical vibrations. Topics discussed include: Free and forced vibration of single and multi-degree-of-freedom discrete systems. Formulation and solution of eigenvalue problems. Modal analysis. Introduction to vibration control techniques. Continuous systems such as strings, rods, and beams. Introduction to energy methods, numerical integration methods, and the finite element method."
Lakehead,Mechanical Engineering 4438,Mechanical Engineering Design II, , ,"Thread stresses, bolted joints in tension, compression of bolted members, strength specifications, bolt static/fatigue preloading. Strength of welded joints. Stresses in helical springs, critical frequency, fatigue loading. Rolling-bearing life, load and selections. Journal-bearing Petroff's law, hydrodynamic theory, design charts. Spur-gear fundamental law, contact ratio, interference, planetary-gear train, tooth stresses, fatigue strength, surface durability/fatigue strength. Helical (worm)-gear kinematics, force analysis, and strength. Flywheels."
Lakehead,Mechanical Engineering 4969,Degree Project, , ,The fourth year degree project is restricted to students enrolled in the Bachelor of Engineering program. The student's degree project is to be completed and written up in an acceptable report form. Adjudicated oral presentations of progress in the project are required. Instructions on the basics of preparing and presenting engineering reports are available.
Lakehead,Mathematics 4030,Probability and Statistics, , ,Probability and relative frequency; joint probabilities of related and independent events; Bayes' Theorem; statistical independence; random variables; cumulative distribution functions; probability density functions; parameters describing the central tendency and dispersion of distribution; probability distribution functions in engineering; law of large numbers; central limit theorem; testing hypotheses and goodness of fit; sampling theory; linear correlation and regression.
Lakehead,Sociology 2755,"Technology, Society and Indigenous Peoples in Canada", , ,"Examines the relationships between science, technology, social institutions and culture, with a focus on how these issues impact Canada's Indigenous Peoples."
Lakehead,Engineering 3336,Engineering Economics and Project Management, , ,"This course is intended as an introduction to the fundamentals and concepts of economic, financial techniques and project management. The main topics include cash flow analysis, economic analysis, economic decision-making, depreciation, taxes, inflation, cash flow development, organizing for projects, project processes and management of various aspects of a project (e.g., time, cost, risk and communications)."
Lakehead,Mechanical Engineering 3555,Mechanical Engineering Laboratory, , ,"This laboratory course consists of experiments that deal with mechanical engineering thermodynamics, heat transfer and dynamic systems. Various measurement techniques and experimental methods are introduced. The analysis of data collected in the laboratory reinforces the fundamental principles discussed in the lectures."
Lakehead,Engineering 4539,Professional Practice and Law, , ,"Professional Engineers Act: Regulations, Code of Ethics, registration and licensing. Professional Practice: responsibility to public, case studies covering engineering practice. Law and liability: Tort liability and contract law, legal and ethical aspects of engineering practice; Intellectual property. Sustainable Development: Innovation, economic sustainability, and social responsibility in engineering practices and processes."
Lakehead,Mechanical Engineering 0450,Finite Element Methods in Mechanical Engineering, , ,"Introduction to finite element analysis through application to one-dimensional steady-state problems such as elastic deformation, heat and fluid flow, and the bending of beams. Two-dimensional triangular and quadrilateral elements. Plane problems of torsion, thermal and potential flow and stress analysis. Computer applications to one and two-dimensional problems."
Lakehead,Mechanical Engineering 0537,Manufacturing Processes and Production Systems, , ,"Primary and secondary processes in metal forming, material removal, and fabrication techniques; fundamentals of computer-aided design and computer-aided manufacturing (CAD/CAM); applications of computer numerical control (CNC); selected field trips and laboratory exercises."
Lakehead,Mechanical Engineering 0538,Topics in Mechanical Engineering, , ,Formulation and analysis of current mechanical engineering problems and their solution.
Lakehead,Electrical Engineering 0557,Introduction to Robotics, , ,"History and description of industrial robot applications; robot kinematics, inverse kinematics, repeatability and accuracy; velocities and static forces in manipulators; motion planning and position control of robots; robot work cell design; selected laboratory excercises."
Lakehead,Mechanical Engineering 0574,Industrial Noise and Vibration Control, , ,"Sound levels, decibels, and directivity. Hearing, hearing loss, and effects of noise. Noise control criteria and regulations. Measurement and instrumentation. Acoustical materials and structures. Vibration control systems. Machine protection and malfunction diagnosis."
Lakehead,Mechanical Engineering 0575,Engineering Design Synthesis and Analysis, , ,"The engineering enterprise. The design process. Problem solving and decision making. Modeling, simulation and optimization. Cost evaluation and economic decision making. Project planning. Risk, reliability and failure analysis. Sources of information. Written and oral communication."
Lakehead,Mechanical Engineering 0579,Computational Methods in Mechanical Engineering, , ,"Introduction to computational methods for the analysis and design of mechanical engineering components and systems; fundamentals of finite element method, boundary element method, parametric and geometric optimization; application of finite element codes; application of commercially available finite element and symbolic computation packages."
Lakehead,Mechanical Engineering 0656,Analysis and Application of Composite Materials, , ,"Introduction to composite materials; micro- and macro-mechanics; stress analysis of composite laminates; maximum stress, Tsai-Hill and Tsai-Wu criteria of failure; delamination and strength of laminates; design of composite structures; fabrication methods of composite materials; computer modeling and computational methods for composite materials."
Lakehead,Mechanical Engineering 0657,Energy Conversion Engineering, , ,"Classification, conversion, and utilization of energy sources. First and Second law (exergy) analysis of energy conversion systems. Basic aspects of combustion. Conventional thermal power plants and co-generation systems. Basic concepts of renewable energy conversions; including solar energy, wind energy, and geothermal energy."
Laurentian,CHMI 1006E,General Chemistry I, , ,"This course provides an introduction to the fundamental principles of chemistry. Topics include atomic and molecular structure, nuclear chemistry, stoichiometry, the periodic table and periodicity, and the properties of solutions. "
Laurentian,ENGR 1007E,Engineering Graphics and Design, , ,"This course develops abilities for three-dimensional visualization and introduces the standards employed in graphical communication and engineering design. Drawings are prepared by freehand sketching and commercial computer-aided drafting and design (CADD) programs. Drafting procedures and standards for major engineering disciplines are described and explained, including orthographic, sectional and pictorial views, dimensional, descriptive geometry, tolerances, working drawings and flowcharts. A group design project is conducted for student production of a 3-dimensional computer model of the design, in addition to a set of working drawings. (lec 2, lab 2) cr 3."
Laurentian,ENGR 1056E,Applied Mechanics I, , ,"Topics include statics of particles, rigid bodies, equilibrium, centroid and centre of gravity, structures and frames, friction, and second moment of area. (lec 3, tut 1) cr 3. Lecture (3.00)."
Laurentian,MATH 1036E,Calculus I, , ,"This is a problem-solving course which includes an extensive treatment of differential calculus and an introduction to integral calculus. Topics include limits, continuity, differentiation, standard functions, Taylor polynomial approximation, indeterminate forms and Hospital's rules, and practical applications. The course concludes with summation, integration, techniques of integration and the calculation of areas and volumes. "
Laurentian,PHYS 1006E,Introductory Physics I, , ,"This is the first of two courses in introductory physics. The course covers mechanics (dynamics and kinematics), vectors and energy, properties of matter, heat and thermodynamics, and waves. (lec 3, lab 3) cr 3. Students may not retain credit for both PHYS 1006 and PHYS 1206."
Laurentian,ENGR 1016E,Engineering Communications, , ,"This course offers an introduction to oral and written communication in engineering. The course requires the writing of memos, letters, proposals and engineering reports. Oral presentations are required. (lec 2, tut 3) cr 3. Lecture (3.00)."
Laurentian,ENGR 1017E,Computer Aided Design, , ,"Computer-aided design (CAD) is a tool that is central to modern Mechanical Engineering design practice. CAD involves the use of interactive computer graphics to create and analyse mechanical designs. Students will develop an understanding of CAD concepts through lectures, hands-on class assignments and a term project. Students will use a commercial CAD software package to put theory into practice. "
Laurentian,ENGR 1057E,Applied Mechanics II, , ,"Topics include kinematics and kinetics of particles, Newton's Second Law, work and energy, impulse and momentum, conservation of energy, conservation of angular momentum, systems of particles, and rotational kinematics of rigid bodies. "
Laurentian,MATH 1037E,Calculus II, , ,"This course begins with further techniques of integration, approximate integration, improper integrals and techniques for solving some simple first-order differential equations. This is followed by parametric and polar curves, and calculations of arc length, surface area and volume. Sequences, series, power series and Taylor series are then introduced. The course concludes with elementary aspects of functions of several variables. "
Laurentian,MATH 1057E,Linear Algebra I, , ,"Topics include simultaneous linear equations, matrices and determinants, vector spaces and linear transformations, eigenvalues and eigenvectors, applications to analytic geometry, and complex numbers. "
Laurentian,PHYS 1007E,Introductory Physics II, , ,"This is the second of two courses in introductory physics. The course covers geometrical optics, electricity and magnetism,  and modern physics. "
Laurentian,COSC 1046E,Computer Science 1, , ,"This course introduces problem analysis and structured program design. Control structures for conditional execution, repeated execution, subprograms and recursion are examined. Representation of information, including homogeneous and non-homogeneous linear data structures and files, is investigated. "
Laurentian,ENGR 2026E,Engineering Materials, , ,"This course introduces the mechanical, chemical, electrical and thermal properties of materials. It examines the structure and properties of metals and alloys, polymeric and refractory materials. (lec 3, lab 1.5) cr 3. Lecture (3.00)."
Laurentian,ENGR 2036E,Engineering Thermodynamics I, , ,"The basic concepts of engineering thermodynamics are introduced with their engineering applications in energy transformations and in the relation of energy to the state of matter. Fundamental laws, concepts and control mass and control volume analysis, which underlie all applications of energy conversion in engineering processes, are examined. "
Laurentian,ENGR 2076E,Mechanics and Strength of Materials I, , ,"This course is a study of stress, strain and stress-strain relations. Topics include mechanical properties of engineering materials; principal stresses (statically determinate and statically indeterminate members subjected to axial loads and torsion); shear force and bending moment diagrams; beam theory; eccentric loads; strain energy; pressure vessels; and failure theories. Laboratory experiments include tests for the evaluation of the mechanical properties of materials in tension, torsion, flexure, creep, impact and fatigue; and hardness tests and strain measurements. "
Laurentian,MATH 2066E,Introduction to Differential Equations, , ,"This course includes the treatment of first order differential equations, second order linear differential equations, higher order linear differential equations with constant coefficients, Taylor series solutions, and systems of first order linear DEs including matrix based methods. "
Laurentian,COSC 1047E,Computer Science II, , ,"This course takes a software engineering approach to programming with particular attention on modularity, abstract data types, program specification, testing, documentation and maintenance. Emphasis is placed on software with reusable software libraries. Other topics include file input and output, recursion, text processing, graphical user interfaces and object-oriented program design, including classes, inheritance, and polymorphism. The course also introduces data structures including abstract data types, collection classes, and programming with generic types. "
Laurentian,ENGR 2097E,Fluid Mechanics I, , ,"This course is a study of the properties of fluids, continuity, energy and momentum equations, pipe flow, flow measurement, open-channel flow, pumps, and compressors. "
Laurentian,ENGR 2506E,Dynamics, , ,"Topics include kinematics and kinetics of rigid bodies, forces and accelerations energy and momentum methods, principles of structural dynamics, and mechanical vibrations of one and two degrees of freedom. "
Laurentian,ENGR 2537E,Engineering Thermodynamics II, , ,"This course introduces some power and refrigeration cycles. It examines thermodynamic relations involving properties of state, thermodynamic properties of mixtures, P-V-T relations in gases and gaseous mixtures, equations of state, and properties of a system in equilibrium and their application to basic engineering processes. "
Laurentian,ENGR 2587E,Mechanics and Strength of Materials II, , ,"Topics include unsymmetrical and inelastic bending of beams; shear stresses in beams and shear centre; energy principles and virtual work; deflection of beams; statically indeterminate beams; buckling of columns; eccentrically loaded columns; introduction to design of beams and columns; and welded and bolted connections. Laboratory experiments include determination of principal stresses under combined loading, deflection of beams, unsymmetrical and inelastic bending, composite beams, buckling of columns and structural connections. "
Laurentian,STAT 2246E,Statistics for Scientists, , ,"The organization of data, discrete distributions (binominal, Poisson), continuous distributions (uniform, normal and skewed), and linear combinations of variables are studied. The techniques of hypothesis testing and interval estimation are applied to problems involving means, variances, proportions, frequency tables, regression, and correlation. Students are introduced to the use of statistical computer software. "
Laurentian,ENGR 3426E,Engineering Economics, , ,"This course covers the mathematics of finance.Topics include engineering decision making, present worth analysis, cash flow analysis, annual equivalent worth analysis, rate of return analysis, depreciation and financial accounting, income taxes, inflation and economic analysis, methods of financing projects, replacement decisions, capital budgeting decisions, and economic analysis in the public sector. Sensitivity (uncertainty) and probabilistic (risk) analysis is also covered. PRE-REQ: a minimum of 36 credits."
Laurentian,ENGR 3526E,Fluid Mechanics II, , ,"This course covers the physical and mathematical principles in fundamental fluid mechanics. Topics include differential analysis, conservation equations, Navier-Stokes equations, inviscid flows, potential flows, viscous flows, boundary layers, drag and lift, compressible flows, turbomachinery, and computer solutions and applications. "
