School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
Concordia,MECH 472,Mechatronics and Automation, , ,"Prerequisite: MECH 215 or MIAE 215; MECH 371 previously or concurrently. This course focuses on design and analysis of mechatronic and automation systems. The following topics are covered: selection and integration of actuators, sensors, hardware, and software; computer vision; programming and software design for mechatronic systems; modelling and simulation; design of logic control systems; finite state machine methods; feedback control and trajectory generation; safety logic systems; case studies including automation systems, mobile robots, and unmanned vehicle systems. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 473,Control System Design, , ,"Prerequisite: ELEC 372 or MECH 371. Analog and digital controller designs. Analog controllers: lead/lag compensators, pole placement, model matching, two-parameter configuration, plant input/output feedback configuration. Digital controllers: difference equations, Z-transform, stability in the Z-domain, digital implementation of analog controllers, equivalent digital plant method, alias signals, selection of sampling time. Introduction to analog/digital state-space: controllability, observability, state feedback, state estimator. PI and PID controllers. Simulink assignments and project. Hardware laboratory project: analog and digital controller design for motor with inertial plus generator load. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 474,Mechatronics, , ,"Prerequisite: ELEC 372 or MECH 371. Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modelling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. Lectures: three hours per week. Laboratory: three hours per week, alternate weeks."
Concordia,MECH 452,Heat Transfer II, , ,"Prerequisite: MECH 351, 352, 361. Heat exchangers. Condensation and boiling heat transfer. Principles of forced convection. Analysis of free convection from a vertical wall. Correlations for free convection in enclosed spaces. Mass transfer. Special topics of heat transfer. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 453,"Heating, Ventilation and Air Conditioning Systems", , ,"Prerequisite: MECH 352. Heating and cooling load calculation. Overview of heating and air conditioning systems. Review: Vapour compression refrigeration cycles, refrigerant properties, psychometrics. Performance characteristic of components: evaporators, condensers, compressors, throttling devices (expansion valves, capillary tubes). System performance characteristics: calculation of system operating conditions based on the capacities of its components and outdoor and indoor conditions. Controls: operational, capacity. Computer-aided design methods. Defrosting. Estimation of energy consumption for heating with heat pumps. Fundamentals of refrigerant piping, water piping, and air distribution systems. Experimental methods for system development. Lectures: three hours per week."
Concordia,MECH 461,Gas Dynamics, , ,"Prerequisite: MECH 361. Review of one-dimensional compressible flow. Normal and oblique shock waves; Prandtl-Meyer flow; combined effects in one-dimensional flow; non-ideal gas effects; multi-dimensional flow; linearized flow; method of characteristics. Selected experiments in supersonic flow, convergent-divergent nozzles, hydraulic analog and Fanno tube. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 444,Guided Vehicle Systems, , ,"Prerequisite: MECH 375. Definition and classification of guided transportation systems. Track characterization: alignment, gage, profile, and cross-level irregularities. Wheel-rail interactions: rolling contact theories, creep forces. Modelling of guided vehicle components: wheel set, suspension, truck and car body configurations, suspension characteristics. Performance evaluation: stability hunting, ride quality. Introduction to advanced vehicles. Lectures: three hours per week."
Concordia,MECH 447,Fundamentals of Vehicle System Design, , ,"Prerequisite: MECH 343. This course focuses on the fundamentals of vehicle system design. The following topics are covered: mechanics of tires such as rolling resistance, tractive and braking forces, cornering and self-aligning properties, and ride properties; performance characteristics of road vehicles such as transmission design, driving condition diagrams, acceleration, speed and stopping distance, gradability, brake system design, braking performance, braking efficiency, antilock braking system; steering mechanisms such as design and kinematics; handling characteristics of vehicles such as steady-state handling analysis, steady-state and transient responses to steering inputs, transient measurement methods, directional stability; vehicle ride; suspension system design and modelling; ride models; case studies using CarSim. Lectures: three hours per week."
Concordia,MECH 454,Vehicular Internal Combustion Engines, , ,"Prerequisite: MECH 351, 361. Mechanical design of vehicular engines for different applications. Gas exchange and combustion engine processes. Combustion chambers design. Fuels for vehicular engines. Fuel supply, ignition and control systems. Cooling and lubrication of engines. Emissions formation and control. Engines’ operational characteristics — matching with vehicles. Enhancement of engine performance. Engine testing. Environmental impact of vehicular engines on global pollution. Recent developments in energy efficient and “clean” engines. Design or calculation project of vehicular engine. Lectures: three hours per week."
Concordia,AERO 431,Principles of Aeroelasticity, , ,"Prerequisite: ENGR 243, 361; MECH 375. This course covers the following topics: aerodynamic loading of elastic airfoils; phenomenon of divergence; effect of flexible control surface on divergence of main structure; divergence of one- and two-dimensional wing models; phenomenon of flutter; flutter of two- and three-dimensional wings; flutter prevention and control; panel flutter in high-speed vehicles, flutter of turbomachine bladings, galloping vortex-induced oscillations, bridge buffeting. Lectures: three hours per week."
Concordia,MECH 426,Stress and Failure Analysis of Machinery, , ,"Prerequisite: ENGR 233, 244; AERO 481 or MECH 321. Analysis of stresses, strains and deformations in machine elements; non-symmetric bending of beams; shear centre for thin-walled beams; curved beams; torsion of non-circular shafts and tubes; thick wall cylinders; plates and shells; contact elements; stress concentrations; energy methods; failure modes, analysis and prevention; buckling, fracture, fatigue and creep. Lectures: three hours per week."
Concordia,MECH 460,Finite Element Analysis, , ,"Prerequisite: ENGR 244, 391. Formulation and application of the finite element method to modelling of engineering problems, including stress analysis, vibrations, and heat transfer. Examples illustrating the direct approach, as well as variational and weighted residual methods. Elements and interpolation functions. Meshing effect. Error analysis. One- and two-dimensional boundary value problems. Development of simple programs and direct experience with general purpose packages currently used in industry for design problems. Lectures: three hours per week. Laboratory: three hours per week, alternate weeks."
