School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
McGill,ARCH 406,Design and Construction 4, ,Yes,"Architecture : A detailed study and comprehensive development of architectural proposals for complex building types and site conditions; the exploration of coherent initial concepts with respect to programmatic requirements, image and form; subsequent elaboration leading to meaningful and technologically viable designs for the built environment."
McGill,ARCH 410,Design and Construction 5, ,Yes,"Architecture : A study of the function and structure of the urban environment, including surveys of selected urban areas by recording and analysing specific environmental factors. Architectural and urban design with reference to their social implications. Urban renewal and rehabilitation by means of systematic design methods. Techniques of visual communication including documentary film-making."
McGill,ARCH 445,Architectural Structures 2, ,Yes,Architecture : Holistic overview of structural systems for architects and application to real-world architectural projects. Fundamentals and principles of the philosophy of structures; structural theory; mechanics of structures; loadings; different structural components such as gravity and lateral force resisting systems; materials and other factors in the design and analysis of structures.
McGill,ARCH 447,"Energy, Environment, and Buildings 2", ,Yes,"Architecture : Advanced exploration of the interrelationships among energy, environment, and building. Topics include energy efficiency, thermal envelopes, life-cycle design, materials selection, fluid mechanics of natural ventilation, thermal science
of passive design, adaptive thermal comfort, the 'air-conditioning trap', the 'embodied carbon blindspot,' and the 'timber-carbon sink'."
McGill,ARCH 451,Building Regulations and Safety, ,Yes,Architecture : The study of building codes with specific emphasis on the National Building and National Fire Codes of Canada. Examples of existing buildings with assignments to illustrate regulations. Development of a systematic approach to the implementation of codes during the preliminary design stage of an architectural project.
McGill,ARCH 461,Freehand Drawing and Sketching, ,Yes,"Architecture : Drawing and sketching in pencil, charcoal and other media both in the studio and out-of-doors."
McGill,ARCH 490,Selected Topics in Design, ,Yes,Architecture : A course to allow the introduction of special topics in related areas of design.
McGill,ARCH 500,Internship in Architecture, ,Yes,Architecture : A period of architecture internship consistent with the terms of reference of the Canadian Internship in Architecture Program (IAP).
McGill,ARCH 512,Architectural Modelling, ,Yes,Architecture : Architectural modelling using advanced applications in digital media. Topics include: 3-D modelling and rendering; image editing; digital animation; hypertext and the World Wide Web; issues of representation and methodology; comparison of publishing applications. Projects complement design studio courses and independent studies that are student or instructor initiated.
McGill,ARCH 515,Sustainable Design, ,Yes,"Architecture : This course will address sustainable design theory and applications in the built environment with students from a variety of fields (architecture, urban planning, engineering, sociology, environmental studies, economics, international studies). Architecture will provide the focus for environmental, socio-cultural and economic issues."
McGill,ARCH 517,Sustainable Residential Development, ,Yes,"Architecture : Design strategies of sustainable residential environments at the community and the unit levels. Historic references, siting principles, high density, healthy developments, green homes, urban renewal, circulation and parking, open spaces and implementation approaches."
McGill,ARCH 519,Field Course Abroad, ,Yes,"Architecture : Advanced and comprehensive studies in-situ of key buildings, landscapes and urban settings; techniques of graphic documentations, analysis of physical configuration, constructional details and present use."
McGill,ARCH 520,Montreal: Urban Morphology, ,Yes,"Architecture : Historical, geographical, demographical, and regional evolution of the metropolis of Montreal. Topics include: important quartiers, the Montreal urban grid, industrialization, reform movements, geographical diversity, urban culture, local building techniques and materials. Basic concepts of urban morphology and their relationships to the contemporary urban context will be explored."
McGill,ARCH 521,Structure of Cities, ,Yes,"Architecture : Nature, pattern and life of modern cities. Urban networks, special areas, problems and prospects."
McGill,ARCH 523,Significant Texts and Buildings, ,Yes,"Architecture : Critical study of significant architectural thought since 1750 as it has been expressed in buildings and texts (treatises, manifestos, criticisms). A specific theme will be addressed every year to allow in-depth interpretations of the material presented and discussed."
McGill,ARCH 525,Seminar on Analysis and Theory, ,Yes,Architecture : Analysis and evaluation of significant architectural projects with reference to contemporary architectural theories.
McGill,ARCH 526,Philosophy of Structure, ,Yes,"Architecture : Philosophy of Structure aims to investigate structure in its broadest sense. The course is divided in two halves; the first one gives an overview of the development of theoretical structural frameworks such as mathematics and geometry, while the second one highlights physical structures constructed by nature (geology, turbulence), man or animals."
McGill,ARCH 527,Civic Design, ,Yes,Architecture : The elements of form in buildings and their siting design in the urban setting.
McGill,ARCH 528,History of Housing, ,Yes,"Architecture : Indigenous housing both transient and permanent, from the standpoint of individual structure and pattern of settlements. The principal historic examples of houses including housing in the age of industrial revolution and contemporary housing."
McGill,ARCH 529,Housing Theory, ,Yes,Architecture : A review of environmental alternatives in housing; contemporary housing and the physical and sociological determinants that shape it; Canadian housing.
McGill,ARCH 531,Architectural Intentions Vitruvius - Renaissance, ,Yes,Architecture : Architectural intentions embodied in buildings and writings of architects from antiquity to the Renaissance. Special emphasis is placed on the cultural connections of architecture to science and philosophy.
McGill,ARCH 532,Origins of Modern Architecture, ,Yes,"Architecture : Examination of architectural intentions (theory and practice) in the European context (especially France, Italy and England), during the crucial period that marks the beginning of the modern era."
McGill,ARCH 533,New Approaches to Architectural History, ,Yes,"Architecture : An exploration of the aims, tools, and methods of architectural history as a discipline."
McGill,ARCH 535,History of Architecture in Canada, ,Yes,"Architecture : French, British and American influences in the history of Canadian architecture, with particular emphasis on the Eastern Provinces. Site visits and case studies."
McGill,ARCH 536,Heritage Conservation, ,Yes,Architecture : Historic attitudes and terminologies of conservation; historic research techniques. Restoration technology of building materials and principles of interior design in the 19th and 20th century; current preservation planning.
McGill,ARCH 540,Selected Topics in Architecture 1, ,Yes,"Architecture : A course to allow the introduction of new topics in Architecture as needs arise, by regular and visiting staff."
McGill,ARCH 541,Selected Topics in Architecture 2, ,Yes,"Architecture : A course to allow the introduction of new topics in Architecture as needs arise, by regular and visiting staff."
McGill,ARCH 551,Urban Design and Planning, ,Yes,"Architecture : Fundamentals of city-building in Canada relative to municipal, regional, and provincial actions used to guide urban growth and development. Contemporary urban design in major metropolitan centres as shaped by legal, political, and cultural realities. Current preoccupations in citybuilding: reurbanisation and adaptive reuse of infrastructure, collaborative multi-stakeholder projects, strategic initiatives, changing relationships between professional experts and grassroots actors. Introduction to specific aspects of practice: public participation and community engagement; land development and real estate; project feasibility and implementation; policy monitoring and evaluation; emergent city-building regimes."
McGill,ARCH 562,Innovative Homes and Communities, ,Yes,Architecture : Innovative design concepts for sustainable homes and communities to include adaptability; net-zero energy; micro units; recycling; plug and play; green roofs; aging in place and live-work.
McGill,ARCH 564,Design for Development, ,Yes,"Architecture : Designing for sustainable development to meet broad developmental goals. Innovative design approaches, strategies and projects to address these objectives via economic empowerment, food security, gender equity, health, sanitation,
climate-change preparedness, and shelter-sector engagements."
McGill,ARCH 566,Cultural Landscapes Seminar, ,Yes,"Architecture : Overview of cultural landscapes studies, methodologies, and resources. Comparative studies of the connection between people, place, and artifact systems through a critical examination of architecture, regional context, and material culture. Examination of precedents for the interpretation of cultural landscapes by architects, ethnologists, anthropologists, folklorists, historians, writers, filmmakers, photographers, and artists."
McGill,ARCH 491,Selected Topics in Landscape Studies, ,Yes,"Architecture : Current issues of landscape, environment, and climate with impacts on the theory and practice of architecture."
McGill,ARCH 492,Selected Topics in Professional Practice, ,Yes,Architecture : Critical aspects of the architect's contemporary role in professional practice.
McGill,ARCH 514,Community Design Workshop, ,Yes,"Architecture : Context-focused community-based architectural projects undertaken in collaboration with external partners. Exploration of challenges, needs, and opportunities in architectural and urban-design interventions on real sites through interdisciplinary and cross-sectorial collaboration."
McGill,ARCH 542,Selected Topics in Architecture 3, ,Yes,Architecture : Special topics related to architecture will be presented by core faculty and visiting lecturers.
McGill,ARCH 543,Selected Topics in Architecture 4, ,Yes,Architecture : Special topics related to architecture will be presented by core faculty and visiting lecturers.
McGill,BIEN 300,Thermodynamics in Bioengineering, ,Yes,"BIEN : Fundamental concepts of Thermodynamics: Internal Energy, Work, The three Laws of Thermodynamics, Enthalpy, and Entropy. Basic concepts of energy in living organisms: distribution of energy, energy conservation in living organisms, isothermal systems, Gibbs free energy in chemical coupling, reversible processes and redox reactions. Application of Thermodynamics in defining biological processes and components such as hydrolysis, osmosis, ELISA, PCR, DNA, amino acids, proteins."
McGill,BIEN 310,Introduction to Biomolecular Engineering, ,Yes,"BIEN : Forward and reverse engineering of biomolecular systems. Principles of biomolecular thermodynamics and kinetics. Structure and function of the main classes of biomolecules including proteins, nucleic acids, and lipids. Biomolecular systems as mechanical, chemical, and electrical systems. Rational design and evolutionary methods for engineering functional proteins, nucleic acids, and gene circuits. Rational design topics include molecular modeling, positive and negative design paradigms, simulation and optimization of equilibrium and kinetic properties, design of catalysts, sensors, motors, and circuits. Evolutionary design topics include evolutionary mechanisms, fitness landscapes, directed evolution of proteins, metabolic pathways, and gene circuits. Systems biology and synthetic biology."
McGill,BIEN 314,Transport Phenomena in Biological Systems 1, ,Yes,"BIEN : Basic concepts in transport phenomena, including fluid dynamics (momentum transport) and heat transfer (energy transport), with applications to biological
systems, both medical and non-medical. Topics in fluid dynamics include: properties of Newtonian and non-Newtonian fluids; dimensional analysis; drag;
integral/macroscopic balances (Bernoulli's equation and linear momentum theorem); differential/microscopic balances (continuity and Navier-Stokes equations); boundary layer approximations; turbulence. Topics in heat transfer include elements of conduction and convection."
McGill,BIEN 320,"Molecular, Cellular and Tissue Biomechanics", ,Yes,"BIEN : Basic mechanics of biological building blocks, focusing on the cytoskeleton, with examples from pathology. At the macromolecular level: weak/variable crosslinking and hydrolysis driven athermal processes. At the cellular/tissue level: cell architecture and function. Discussion of modern analytical techniques capable of single-molecule to tissue scale measurements."
McGill,BIEN 330,Tissue Engineering and Regenerative Medicine, ,Yes,"BIEN : The history, scope, challenges, ethical considerations, and potential of tissue engineering. In vitro control of tissue development, differentiation, and growth, including relevant elements of immunology compared to in vivo tissue and organ development. Emphasis on the materials, chemical factors, and mechanical cues used in tissue engineering."
McGill,BIEN 340,Transport Phenomena in Biological Systems 2, ,Yes,BIEN : Fundamental principles of mass transport and its application to a variety of biological systems. Membrane permeability and diffusive transport. Convection. Transport across cell membranes. Ion channels. Blood rheology. Active transport. Intra- and inter-cellular transport.
McGill,BIEN 350,"Biosignals, Systems and Control", ,Yes,"BIEN : Discrete- and continuous-time signals; basic system properties. Linear time-invariant systems; convolution. Frequency domain analysis; filtering; sampling. Laplace and Fourier transforms; transfer functions; poles and zeros; transient and steady state response. Z-transforms. Dynamic behaviour and PID control of first- and second-order processes. Stability. Applications to biological systems, such as central nervous, cognitive, and motor systems."
McGill,BIEN 360,Physical Chemistry in Bioengineering, ,Yes,"BIEN : Description of chemical systems with the help of theories of physics and application of its techniques: reaction kinetics, physical and chemical equilibria in biological systems. Review of energy transfer and thermodynamics. Chemical and physical equilibria in biology: variation of Gibbs energy with temperature, energy, composition. Theories of reaction kinetics and the reaction mechanism in biological phenomena: polymerization, protein folding, enzymes."
McGill,BIEN 390,Bioengineering Laboratory, ,Yes,"BIEN : Introduction to the fundamental principles of experimental design, statistical analysis, and scientific communications applied to bioengineering research.Laboratory topics include: DNA engineering and cloning, in vitro motility assays, mammalian cell culture and immunofluorescence, and microfabrication."
McGill,BIEN 410,Computational Methods in Biomolecular Engineering, ,Yes,"BIEN : Introduction to computational biomolecular engineering. Biomolecular simulation: deterministic simulation, stochastic simulation. Biomolecular modeling: energy minimization, coarse-grained methods. Computational biomolecular design: protein design, protein docking, and drug design. Computational systems and synthetic biology: computer simulation of biomolecular circuits."
McGill,BIEN 420,Biodevices Design for Diagnostics and Screening, ,Yes,"BIEN : Design of analytical devices for high throughput screening (HTS) for genomics, proteomics and other “omics” applications; and for diagnostics for medical, veterinary, or environmental applications. Assessment of the specific requirements of each 'client' applications, followed by a review of specific regulations and guidelines. Theoretical and practical guidelines regarding the design of a specific micro- or nano-device, and comparison with the established state of the art in the chosen application."
McGill,BIEN 462,Engineering Principles in Physiological Systems, ,Yes,"BIEN : Basic aspects of human physiology. Applications of general balance equations and control theory to systems physiology. The course will cover: circulatory physiology, nervous system physiology, renal physiology and the musculoskeletal system."
McGill,BIEN 470,Bioengineering Design Project, ,Yes,"BIEN : A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems, devices, or processes, taking into account safety, sustainability, management and economic considerations."
McGill,BIEN 470D1,Bioengineering Design Project, ,Yes,"BIEN : A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems, devices, or processes, taking into account safety, sustainability, management and economic considerations."
McGill,BIEN 470D2,Bioengineering Design Project, ,Yes,"BIEN : A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems, devices, or processes, taking into account safety, sustainability, management and economic considerations."
McGill,BIEN 470N1,Bioengineering Design Project, ,Yes,"BIEN : A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems, devices, or processes, taking into account safety, sustainability, management and economic considerations."
McGill,BIEN 470N2,Bioengineering Design Project, ,Yes,"BIEN : A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems, devices, or processes, taking into account safety, sustainability, management and economic considerations."
McGill,BIEN 471,Bioengineering Research Project, ,Yes,"BIEN : Individual guided research projects in bioengineering. Under the guidance of a research adviser, students will propose and implement a research plan that addresses a current gap in knowledge or industry need. Projects will be designed to provide experience in critical evaluation of primary research literature, experimental approaches and methodologies, quantitative analysis, mathematical modelling, and effective written and oral presentation of scientific ideas."
McGill,BIEN 510,Engineered Nanomaterials for Biomedical Applications, ,Yes,"BIEN : Introduction to the interdisciplinary field of biomedical uses of nanotechnology. Emphasis on emerging nanotechnologies and biomedical applications including nanomaterials, nanoengineering, nanotechnology-based drug delivery systems, nano-based imaging and diagnostic systems, nanotoxicology and immunology, and translating nanomedicine into clinical investigation."
McGill,BIEN 520,High Throughput Bioanalytical Devices, ,Yes,"BIEN : Introduction to the field of high throughput screening (HTS) analytical techniques and devices used for genomics, proteomics and other ""omics"" approaches, as well as for diagnostics, or for more special cases, e.g., screening for biomaterials. Introduction into the motivation of HTS and its fundamental physico-chemical challenges; techniques used to design, fabricate and operate HTS devices, such as microarrays and new generation DNA screening based on nanotechnology. Specific applications: DNA, protein and diagnostic and cell and tissue arrays."
McGill,BIEN 530,Imaging and Bioanalytical Instrumentation, ,Yes,"BIEN : Microscopy techniques with application to biology and medicine. Practical introduction to optics and microscopy from the standpoint of biomedical research. Discussion of recent literature; hands-on experience. Topics include: optics, contrast techniques, advanced microscopy, and image analysis."
McGill,BIEN 540,Information Storage and Processing in Biological Systems, ,Yes,"BIEN : Storage and processing of information in biological systems, both natural and artificially-created, ranging from biomolecules, cells, and populations of cells.
Information storage in DNA and DNA computation; molecular surfaces of proteins; computation with motile biological agents in networks; and biological and biologically-inspired algorithms."
McGill,BIEN 550,Biomolecular Devices, ,Yes,"BIEN : Fundamentals of motor proteins in neuronal transport, force generation e.g. in muscles, cell motility and division. A survey of recent advances in using motor proteins to power nano fabricated devices. Principles of design and operation; hands-on-experience in building a simple device."
McGill,BIEN 560,Design of Biosensors, ,Yes,"BIEN : Introduction into the motivation of analytical biosensors as well as its fundamental physicochemical challenges. Techniques used to design, fabricate and operate biosensors. Specific applications."
McGill,BIEN 570,Active Mechanics in Biology, ,Yes,"BIEN : Introduction to the role of active forces, e.g. cell and tissue contraction, in the mechanics of biological systems. Review of passive and actively driven viscoelastic systems and momentum transport underlying the material properties of biology. The course involves a literature survey and a team project application."
McGill,BIEN 590,Cell Culture Engineering, ,Yes,"BIEN : Basic principles of cell culture engineering, cell line development and cell culture products; genomics, proteomics and post-translational modifications; elements of cell physiology for medium design and bioprocessing; bioreactor design, scale-up
for animal cell culture and single use equipment; challenges in downstream processing of cell-culture derived products; process intensification: fed-batch, feeding strategies and continuous manufacturing; scale-down and process modeling; Process Analytical technologies and Quality by Design (QbD) concept."
McGill,BIEN 580,Synthetic Biology, ,Yes,"BIEN : Engineering principles in biology, BioBricks and standardization of biological components, parts registries, advanced molecular biology tools for DNA assembly,
genome editing, high-throughput genetic manipulation methods, construction of biological pathways, strategies for transcriptional control, examples of engineered
systems."
McGill,BIEN 500,Special Topics in Bioengineering 1, ,Yes,"BIEN : Selected special topics in bioengineering, given by current and visiting staff."
McGill,BIEN 515,Special Topics in Bioengineering 2, ,Yes,BIEN : Introduction to new selected topics in bioengineering.
McGill,BIEN 525,Special Topics in Bioengineering 3, ,Yes,BIEN : Introduction to new selected topics in bioengineering.
McGill,BMDE 501,Selected Topics in Biomedical Engineering, ,Yes,"Biomedical Engineering : An overview of how techniques from engineering and the physical sciences are applied to the study of selected physiological systems and biological signals. Using specific biological examples, systems will be studied using: signal or finite-element analysis, system and identification, modelling and simulation, computer control of experiments and data acquisition."
McGill,BMDE 502,BME Modelling and Identification, ,Yes,"Biomedical Engineering : Methodologies in systems or distributed multidimensional processes. System themes include parametric vs. non-parametric system representations; linear/non-linear; noise, transients and time variation; mapping from continuous to discrete models; and relevant identification approaches in continuous and discrete time formulations."
McGill,BMDE 503,Biomedical Instrumentation, ,Yes,"Biomedical Engineering : The principles and practice of making biological measurements in the laboratory, including theory of linear systems, data sampling, computer interfaces and electronic circuit design."
McGill,BMDE 504,Biomaterials and Bioperformance, ,Yes,"Biomedical Engineering : Biological and synthetic biomaterials, medical devices, and the issues related to their bioperformance. The physicochemical characteristics of biomaterials in relation to their biocompatibility and sterilization."
McGill,BMDE 505,Cell and Tissue Engineering, ,Yes,"Biomedical Engineering : Application of the principles of engineering, physical, and biological sciences to modify and create cells and tissues for therapeutic applications will be discussed, as well as the industrial perspective and related ethical issues."
McGill,BMDE 506,Molecular Biology Techniques, ,Yes,Biomedical Engineering : Introduction to major techniques of molecular biology for physical scientists.
McGill,BMDE 508,Introduction to Micro and Nano-Bioengineering, ,Yes,"Biomedical Engineering : The micro and nanotechnologies that drive and support the miniaturization and parallelization of techniques for life sciences research, including different inventions, designs and engineering approaches that lead to new tools and methods for the life sciences - while transforming them - and help advance our knowledge of life."
McGill,BMDE 509,Quantitative Analysis and Modelling of Cellular Processes, ,Yes,"Biomedical Engineering : Quantitative models for key intra- and inter-cellular processes. Key mathematical concepts: stochastic differential equations, Markov models, Gibbs free energy, and Fick's Law. Biological systems: neurons, networks of bacteria, and genetic regulatory systems. Emphasis on the design of quantitative experiments and data analysis."
McGill,BMDE 510,Topics in Astrobiology, ,Yes,"Biomedical Engineering : Introduction to astrobiology, defined as the scientific study of the origin, evolution, distribution and destiny of life in the universe. Includes interdisciplinary lectures in prebiotic chemistry, extremophilic microorganisms, analog sites, habitability, astrodynamics, experimental facilities and instrumentation for space experiments and missions, and recent results from orbital and lander missions."
McGill,BMDE 512,Finite-Element Modelling in Biomedical Engineering, ,Yes,"Biomedical Engineering : General principles of quantitative modelling; types of models; principles of the finite-element method, primarily as applied to mechanical systems; introduction to the use of finite-element software; model generation from imaging data; modelling various material types, mainly biological; model validation."
McGill,BMDE 519,Biomedical Signals and Systems, ,Yes,"Biomedical Engineering : An introduction to the theoretical framework, experimental techniques and analysis procedures available for the quantitative analysis of physiological systems and signals. Lectures plus laboratory work using the Biomedical Engineering computer system. Topics include: amplitude and frequency structure of signals, filtering, sampling, correlation functions, time and frequency-domain descriptions of systems."
McGill,BMDE 525D1,Design of Assistive Technologies: Principles and Praxis, ,Yes,"Biomedical Engineering : This is an interdisciplinary, project-based course, centred around a design project in which small teams of students work closely with a person with a disability in the Montreal area to design a device, piece of equipment, app, or other solution that
reduces their experience of disability."
McGill,BMDE 525D2,Design of Assistive Technologies: Principles and Praxis, ,Yes,Biomedical Engineering : See BMDE 525D1 for description.
McGill,BMDE 520,Machine Learning for Biomedical Data, ,Yes,"Biomedical Engineering : Theoretical and practical course in machine learning applied to the expanding richness of biomedical data, including multidimensional biomedical measurements centring on high-resolution body imaging and whole-genome common variant genetics."
McGill,CHEE 301,Resource Recovery from Waste, ,Yes,"Chemical Engineering : Introduction to the concept of seeing human-generated waste material and energy as valuable resources and to the emerging practices related to resource recovery. Topics: Distribution, availability and geopolitics of natural resources; why do we produce waste?; waste hierarchy; cradle-to-grave, cradle-to-cradle concepts; incentives for recovery; when waste becomes resource: classifying waste (material, energy), challenges associated with large-scale recovery; thermodynamics of waste recovery; resource recovery from residual biomass, wastewater, waste electric/electronic equipment, municipal solid waste, mining industry and flue ashes; waste thermal and mechanical energy harvesting and energy storage; environmental, health and safety considerations, local regulations and international exchanges."
McGill,CHEE 310,Physical Chemistry for Engineers, ,Yes,"Chemical Engineering : Introduction to chemical kinetics, adsorption, surface tension, and electrochemistry. Topics emphasize applications of physical chemistry for chemical engineers."
McGill,CHEE 314,Fluid Mechanics, ,Yes,"Chemical Engineering : Fluid properties; dimensional analysis; drag; packed/fluidized beds; macroscopic energy balances, Bernoulli's equation and linear momentum theorem; flowmeters, pipeline systems, non-Newtonian fluids, microscopic balances leading to continuity and Navier-Stokes equations; boundary layer approximation; turbulence. Laboratory exercises."
McGill,CHEE 315,Heat and Mass Transfer, ,Yes,Chemical Engineering : Transport of heat and mass by diffusion and convection; transport of heat by radiation; diffusion; convective mass transfer; drying; absorption; mathematical formulation of problems and equipment design for heat and mass transfer; laboratory exercises.
McGill,CHEE 351,Separation Processes, ,Yes,"Chemical Engineering : Concepts underlying equilibrium based separation, design of processes and equipment for distillation, absorption/stripping, liquid extraction, washing, and leaching. Consideration of mass transfer effects."
McGill,CHEE 360,Technical Paper, ,Yes,Chemical Engineering : A technical paper prepared according to instructions issued by the Department.
McGill,CHEE 363,Projects Chemical Engineering 1, ,Yes,Chemical Engineering : Projects on social or technical aspects of chemical engineering practice. Students must find a supervisor amongst the departmental faculty before registering for this course. Students suggest their own projects to be approved by their supervisor. Students may work in groups.
McGill,CHEE 370,Elements of Biotechnology, ,Yes,"Chemical Engineering : Biological macromolecules; cell structure and metabolism; industrially significant microbes; enzyme kinetics; introduction to molecular biology and genetic engineering, laboratory exercises."
McGill,CHEE 380,Materials Science, ,Yes,"Chemical Engineering : Structure/property relationship for metals, ceramics, polymers and composite materials. Atomic and molecular structure, bonds, electronic band structure and semi-conductors. Order in solids: crystal structure, disorders, solid phases. Mechanical properties and fracture, physico-chemical properties, design. Laboratory exercises."
McGill,CHEE 390,Computational Methods in Chemical Engineering, ,Yes,"Chemical Engineering : Linear systems of algebraic equations, Gaussian elimination; non-linear algebraic systems: Taylor series, incremental search, bisection method, linear interpolation, Newton-Raphson's method; differentiation and integration; initial value problems: Euler's and Runge Kutta's methods, stiff equations, adaptive solvers; boundary value problems; curve fitting; numerical optimization; probability theory and stochastic simulation: Monte Carlo method."
McGill,CHEE 400,Principles of Energy Conversion, ,Yes,"Chemical Engineering : Fossil fuels, renewable and nuclear energy resources and use. Principles of energy conversion and thermodynamic engine cycles. Solar radiation, heat, mechanical, chemical, nuclear, and  electrical energy conversion processes."
McGill,CHEE 401,Energy Systems Engineering, ,Yes,"Chemical Engineering : Applied engineering  principles of major energy technologies, including quantitative performance evaluation, cost and environmental impact. Criteria for energy system selection. System engineering methodologies for energy, including efficiency, project scope, trade-offs, energy consumption, and environmental impact."
McGill,CHEE 423,Chemical Reaction Engineering, ,Yes,"Chemical Engineering : Review of fundamental concepts in chemical reaction thermodynamics and kinetics. Mass and energy balances for homogenous ideal reactors. Batch, semi-batch and continuous operation. Minimization of by-product and pollution production. Heterogenous reactions, effect of heat and mass transfer on the global rate. Laboratory exercises."
McGill,CHEE 438,Engineering Principles in Pulp and Paper Processes, ,Yes,"Chemical Engineering : Characterization of wood, pulp and paper. Flowsheets of basic pulping processes. Applications of thermodynamics, fluid mechanics, heat and mass transfer, and reaction engineering principles in the pulp and paper processes."
McGill,CHEE 440,Process Modelling, ,Yes,"Chemical Engineering : Principles of mathematical modelling in chemical engineering: problem formulation, solution, discrete systems; difference and difference-differential equations, methods of solution; understanding system behaviour, optimization."
McGill,CHEE 452,Particulate Systems, ,Yes,"Chemical Engineering : Study of operations involving multiphase systems with one of the phases finely sub-divided as bubbles, drops or particles. Applications in environmental engineering, grinding, agglomeration, settling, fluidization."
McGill,CHEE 453,Process Design, ,Yes,"Chemical Engineering : Analysis of design alternatives. Structure of process design systems, degrees of freedom, information flow. Computer-aided process and plant design programs, physical properties, specifications, recycle convergence, optimization, economics, scheduling of batch and continuous processes. Hazard identification in process design."
McGill,CHEE 455,Process Control, ,Yes,"Chemical Engineering : Needs for process control; simple transient models and responses, first and higher-order systems, empirical determination of models, transfer functions and Laplace domain analysis, control loop hardware and associated realistic models; process and instrumentation diagrams; control philosophy; safety; open and closed loop
responses; feedback control; stability analysis; controller tuning; feedforward, cascade and ratio control; control of batch and start-up processes."
McGill,CHEE 456,Design Project 1, ,Yes,"Chemical Engineering : Introduction to a process design and economic evaluation of projects, including environmental and safety aspects, for a major industrial operation. The following topics are also covered: plant site selection and social acceptability, plant
ergonomics, ethics in engineering design, process safety, loss prevention and risk
mitigation, green process design, writing and editing of technical text, oral presentations. Students work in small groups under an experienced plant design supervisor."
McGill,CHEE 457,Design Project 2, ,Yes,"Chemical Engineering : Introduction to a process design and economic evaluation of projects, including environmental and safety aspects, for a major industrial operation. The following topics are also covered: plant site selection and social acceptability, plant ergonomics, ethics in engineering design, process safety, loss prevention and risk mitigation, green process design. Students work in small groups under an experienced plant design supervisor."
McGill,CHEE 462,Technical Paper 2, ,Yes,Chemical Engineering : A technical paper prepared according to instructions issued by the Department.
McGill,CHEE 474,Biochemical Engineering, ,Yes,Chemical Engineering : Bioreactor design for biotechnology and environmental applications; microbial growth kinetics; application of transport phenomena and selected chemical engineering unit operations. Bioreactor instrumentation and performance optimization. Air and media sterilization processes. Selected operations of downstream processing and product recovery.
McGill,CHEE 484,Materials Engineering, ,Yes,"Chemical Engineering : Processes for forming and producing engineering materials such as amorphous, semicrystalline, textured and crystal-oriented substances and composites. Phase transformations, nucleation and growth. Effect of processing variables on the properties of the finished article. Process of blending and alloying. Shaping and joining operations. Vessel equipment design for chemical engineering applications."
McGill,CHEE 491,Instrumentation and Measurement 2, ,Yes,"Chemical Engineering : Measurement devices, valves, controllers and actuators; common failure modes and error sources; P&ID; static and dynamic responses; first and higher-order instrument responses; calibration and biases; frequency response analysis; chemical analysis; elements of spectroscopy; optical measurements; NI-LabVIEW integration project for a set of typical instruments used in chemical engineering."
McGill,CHEE 494,Research Project and Seminar 1, ,Yes,Chemical Engineering : Independent study and experimental work on topic(s) chosen by consultation between the student and professor. Students must find a supervisor amongst the department faculty before registering for this course.
McGill,CHEE 494D1,Research Project and Seminar 1 (1.5 credits), ,Yes,Chemical Engineering : Independent study and experimental work on topic(s) chosen by consultation between the student and professor. Students must find a supervisor amongst the department faculty before registering for this course.
McGill,CHEE 494D2,Research Project and Seminar 1 (1.5 credits), ,Yes,Chemical Engineering : See CHEE 494D1 for course description.
McGill,CHEE 495,Research Project and Seminar 2, ,Yes,Chemical Engineering : Independent study and experimental work on topic(s) chosen by consultation between the student and professor. Students must find a supervisor amongst the department faculty before registering for this course.
McGill,CHEE 495D1,Research Project and Seminar 2, ,Yes,Chemical Engineering : Independent study and experimental work on topic(s) chosen by consultation between the student and professor. Students must find a supervisor amongst the department faculty before registering for this course.
McGill,CHEE 495D2,Research Project and Seminar 2, ,Yes,Chemical Engineering : See CHEE 495D1 for course description.
McGill,CHEE 496,Environmental Research Project, ,Yes,Chemical Engineering : Independent study and experimental work on environmental topic(s) chosen by consultation between the student and professor. Students must find a supervisor amongst department faculty before registering for this course.
McGill,CHEE 496D1,Environmental Research Project (1.5 credits), ,Yes,Chemical Engineering : Independent study and experimental work on environmental topic(s) chosen by consultation between the student and professor. Students must find a supervisor amongst department faculty before registering for this course.
McGill,CHEE 496D2,Environmental Research Project (1.5 credits), ,Yes,Chemical Engineering : See CHEE 496D1 for course description.
