School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
UCalgary,Geomatics Engineering 625,Advanced GNSS Theory and Applications,aerospace, ,"Overview of space positioning and navigation systems; concepts and general description. Global Navigation Satellite System signal description. Receiver and antenna characteristics and capabilities; signal measurements indoor; GNSS error sources and biases; atmospheric delays, signal reflection and countermeasures. Mathematical models for static point and relative positioning. Kinematic single point and differential post mission and real time positioning, navigation and location. Augmentation methods. Land, marine, airborne and indoor applications. Case studies."
UCalgary,Biomedical Engineering 301,Introduction to Biomedical Engineering,biomedical, ,"Fundamentals of biological systems and the application of engineering principles to address challenges in human and animal health. The role of the biomedical engineer in society and in the current industrial landscape. Topics include pharmaceuticals and drug delivery, instrumentation and devices, physiological and biological measurements, biomechanics, imaging and diagnostics, the Canadian health-care system. Applications may include the cardiovascular, neural and musculo-skeletal systems."
UCalgary,Biomedical Engineering 309,Anatomy and Physiology for Engineers,biomedical, ,"Physiological terminology and anatomical planes of reference; cell biology and physiology; includes structure and function of musculoskeletal, cardiovascular, nervous, gastrointestinal and respiratory tissues and systems; diseases and disorders of those systems; design constraints for bioengineering products."
UCalgary,Biomedical Engineering 401,Fundamentals of Biomedical Device and Technologies,biomedical, ,"An introduction to the development of biomedical devices and technologies. Topics may include identifying biomedical needs, concept generation and prototyping, biologically inspired design, human factors related to design, regulatory issues, intellectual property protection, clinical trials, and commercialization considerations. Case studies may be drawn from cardiovascular, neural and musculoskeletal applications."
UCalgary,Biomedical Engineering 415,Sensor Systems and Data Analytics,biomedical, ,"Introduction to matrix and tensor manipulation with focus on computer programming aspects. Sensor systems and design of data collection strategies, with examples in relevant areas of biomedical engineering. Data curation and conditioning including outlier and anomaly pattern detection, noise removal and data reduction. Unsupervised clustering and association mining using machine learning techniques. Supervised classification using advanced machine learning techniques. Completion of a sensor- and data-oriented project in an area of biomedical engineering."
UCalgary,Biomedical Engineering 511,Biomaterials and Biocompatibility,biomedical, ,"Basic chemical and mechanical properties of biological and synthetic materials and their role in biological system health, dysfunction, and repair. Role of microstructure, material properties, and biocompatibility aspects in selection of biomaterials for medical or industrial applications. Incorporation of biomimetic concepts in material design. Topics may include artificial and tissue engineered products, implants, prostheses, biofilms, biosensors, and foreign body response."
UCalgary,Biomedical Engineering 519,Special Topics in Biomedical Engineering,biomedical, ,Current topics in Biomedical Engineering.
UCalgary,Biomedical Engineering 585,"Molecular, Cellular and Tissue Engineering",biomedical, ,"Concepts, calculations, and methodologies in molecular, cellular and tissue engineering will be discussed and applied to solve problems in the areas of molecular diagnostics, pharmaceuticals, nanomedicine and regenerative medicine. Topics include cell biology and culture, stem cells, bioreactors, biomaterials, drug delivery, fluid dynamics, kinetics, and diffusion."
UCalgary,Chemical Engineering 535,Principles of Biochemical Engineering,biomedical, ,"Introduction to biochemistry, enzyme kinetics and cell growth and metabolism. Aspects of mass transfer, heat transfer and fluid flow related to the design of biological process equipment. Fermentations, sterilization and extraction techniques. Treatment of effluents. Introduction to bio-reactor design and scale-up. Introduction to process instrumentation and control."
UCalgary,Chemical Engineering 539,Polymer Engineering,biomedical, ,"Introduction to polymer science and technology. Molecular structure, processing, rheology, thermal, physical and mechanical properties. Synthetic polymers used in biomedical, manufacturing and other advanced technological applications."
UCalgary,Computer Engineering 509,Fundamentals of Biometric Systems Design,biomedical, ,"Biometric systems, sensors and devices, Integration of Biometric-based hardware and software, Biometric applications."
UCalgary,Electrical Engineering 606,Optical Instrumentation,biomedical, ,"Review of ray and wave optics. Free-space and fiber optic components. Linear, non-linear, and super-resolution microscopy. Light measurement and characterization. Digital imaging. Solid state light sources. Spectroscopy."
UCalgary,Engineering 523,Bio-inspired Design,biomedical, ,"This course explores the principles and systems behind evolved natural constructions and processes, and transferring these to device and system design: abstractions of functional morphologies lead to new technical concepts and prototypes. Topics in this course may include: design by analogy, functional morphology, principles and techniques of biomimicry, bio-inspired design methods, technical sketching, bio-inspired computation and modelling, and biomimetic concepts such as self healing, growth, and self-organization."
UCalgary,Manufacturing Engineering 529,Introduction to Microelectromechanical Systems,biomedical, ,"Microelectromechanical systems (MEMS) and devices including microsensors and microactuators. Principles of operation, material properties, fabrication techniques including surface and bulk micro­machining, IC-derived microfabrication techniques, sensing and actuation principles, sensor dynamics issues, circuit and system issues, packaging, calibration and testing. Illustrative examples include (1) micromachined inertial sensors and actuators for manufacturing processes, (2) microactuator arrays for ""smart surfaces,"" (3) biosensors for medical applications, and (4) transducers for aerospace applications."
UCalgary,Software Engineering for Engineers 310,Fundamentals of Software Design and Development,digital, ,Introduction to design and implementation of software systems for engineering applications. Software design lifecycle. Source code management systems. Debugging and testing techniques. Illustration of common data structures and fundamental algorithms using a high-level language. Libraries for input/output. Software tools to facilitate data analysis and visualization.
UCalgary,Software Engineering for Engineers 311,Advanced Software Design and Development,digital, ,"Principles of software modeling and design. Key elements of object- oriented design. Advanced topics such as concurrent programming, socket programming, event-driven programming, and database programming. Systems integration techniques to build practical applications from engineering domains."
UCalgary,Software Engineering for Engineers 410,Fundamentals of Applied Artificial Intelligence,digital, ,"Techniques for extracting, cleaning, and visualizing data from engineering applications. Basic numerical computation techniques underlying learning algorithms. Fundamental supervised and unsupervised learning algorithms. Emphasis will be on designing practical applications that leverage existing software libraries and frameworks to solve problems in various engineering disciplines."
UCalgary,Software Engineering for Engineers 411,Advanced Applied Artificial Intelligence and Machine Learning,digital, ,Advanced supervised and unsupervised learning algorithms. Introduction to modern neural network architectures. Emphasis will be on designing practical applications that leverage existing software libraries and frameworks to solve engineering problems.
UCalgary,Software Engineering for Engineers 510,Cyber-Physical Systems,digital, ,"Fundamental principles related to the design of cyber-physical systems. Techniques to ensure reliability, performance, and security of cyber-physical systems. Emphasis will be on developing practical applications from engineering domains."
UCalgary,Software Engineering for Engineers 511,Industrial Internet of Things Systems and Data Analytics,digital, ,Fundamentals of Industrial Internet of Things (IIoT) Systems. Digital and software frameworks to support IIoT data analytics.
UCalgary,Chemical Engineering 537,Computational Thermodynamics,digital, ,"Amalgamation of thermodynamic models and computational techniques with application to industrially important thermodynamic problems such as multi-component flash calculations, reacting systems, phase stability and gas hydrates."
UCalgary,Chemical Engineering 561,Machine Learning for Energy Systems,digital, ,"Applications of Machine Learning, Artificial Intelligence and Optimization in Energy Systems. Review of Statistics, Probability and Data Science Concepts; Supervised and Unsupervised Learning in Python including Regression and Clustering; Data Engineering for Data Filtering and Feature Selection; Optimization. Focus on Application to Problems in the Energy Industry."
UCalgary,Chemical Engineering 565,Process Sensors and Data Acquisition,digital, ,"Introduction to chemical engineering sensors and information processing techniques. Basic concepts of process measurement methods and signals. Data acquisition hardware and software. Identifying errors and uncertainties in process measurements. Filtering and smoothing of process signals. Introduction to Fourier analysis. Devices for measuring temperature, pressure and chemical composition. Common failure modes and error sources. Process instrument calibration."
UCalgary,Electrical Engineering 573,Computer Networks,digital, ,Overview of the network protocol stack. Reliable communications over a link; medium access; packet routing; the transport and application layers. Data and network security. Internet and telecommunications packet network architectures. Mathematical network analysis and network performance software tools.
UCalgary,Electrical Engineering 592,Undergraduate Research Thesis I,digital, ,"A directed studies research project in an area of interest, directed by a project advisor/faculty member. Includes an independent student component covering the scientific process, ethics, review of literature, and writing scientific proposals and manuscripts. Projects may involve experimental, analytical or computer modelling studies."
UCalgary,Engineering 525,Engineering Entrepreneurship,digital, ,"This highly experiential course helps the engineering student build a personal practice in entrepreneurship, design thinking, and human-centered design for innovation. Topics include the entrepreneurial mindset; idea generation, validation, and feasibility analysis; product pretotyping and prototyping; and the basics of business design and execution. Leading edge practical tools and frameworks are examined and put to use in authentic learning activities that teach the student to get to first revenues."
UCalgary,Geomatics Engineering 531,Advanced Photogrammetric and Ranging Techniques,digital, ,"Geometry and orientation of multi-image networks, self-calibrating bundle adjustment, direct versus indirect geo-referencing, 3D point cloud generation via structure-from-motion approaches, geometry of line cameras, principles of active imaging systems, mathematics of LiDAR mapping (registration and calibration), 3D point-cloud manipulation (feature extraction, segmentation and classification), photogrammetry and LiDAR data integration and fusion."
UCalgary,Geomatics Engineering 551,Advanced Geospatial Topics,digital, ,"Progress in research, development and applications in the field of geospatial technologies; importance of geospatial knowledge and evolution of geospatial technologies in the last decades; focus on six major geospatial technologies that characterize the so-called Geospatial Revolution; Geoweb, Virtual Globes, Volunteered Geographic Information, Location-Based Services, Big data and geospatial cyber-infrastructure; data/product quality, privacy and confidentiality, and societal implication of these technologies will be discussed."
UCalgary,Geomatics Engineering 559,Digital Imaging and Applications,digital, ,"An introduction to digital image processing (IP) and computer vision (CV) concepts, methods and algorithms which will enable the students to implement IP/CV systems or use IP/CV software with emphasis on applications and problem-solving in geomatics engineering including remote-sensing and photogrammetry and in other disciplines including energy and environment engineering. Course components include: image formation and intensity transformation, filtering in the spatial and frequency domain, colour image processing, feature detection and matching, image restoration, image segmentation, mathematical morphology and multi-source image/data fusion."
UCalgary,Geomatics Engineering 563,Data Analysis in Engineering,digital, ,"Fundamental of matrix theory, linear systems, probability and statistics. Data classification, analysis and bias identification. Random data acquisition, qualification and analysis. Least squares estimation and data analysis. Random process, stationarity test and kinematic modelling. Kalman filtering and real-time data analysis. Introduction to signal processing and time series analysis. Practical applications of data analysis and processing in geomatics engineering."
UCalgary,Geomatics Engineering 573,Digital Terrain Modelling,digital, ,"Digital Terrain Modelling (DTM, DEM, DHM, DTEM) concepts and their implementation and applications in geomatics engineering and other disciplines including energy and environment engineering. Emphasis will be on mathematical techniques used in the acquisition processing, storage, manipulation, and applications of DTM. Models of DTM (Grids, Contours, and TINS), data structures (Delaunay triangulation, Voronoi diagram, Octree, k-D tree) processing (filtering, random sample consensus, surface normal computation), surface representation from point data using moving averages, linear projection, and Kriging techniques. Grid resampling methods and search algorithms used in gridding and interpolation. DTM derivatives (slope maps, aspect maps, viewsheds, and watershed). Applications of DTM in volume computation, and drainage networks."
UCalgary,"Energy and Environment, Engineering 355",Introduction to Energy and the Environment,energyenv, ,"History of energy technologies, energetics of natural systems and agriculture, formation, extraction, and transformations of fossil fuels, renewables such as biomass, solar and wind; and the electricity system, environmental impacts of energy systems, technical options for transforming energy systems to reduce environmental impacts."
UCalgary,"Energy and Environment, Engineering 377",Introduction to Environmental Engineering and Sustainability,energyenv, ,"Theory and practice of environmental engineering. Theory and practice of sustainable development, with a multidisciplinary approach, including components such as engineering, economics, carbon foot-print, policy planning, social license. Comparison of the roles of environmental engineering and sustainable development in society. Environmental and sustainability focused ethics issues including Indigenous engagement, treaty rights and Indigenous rights. Indigenous environmental perspectives. "
UCalgary,Energy Management 301,Electricity Regulation,energyenv, ,"An examination of energy development and the business, law and policy issues arising from the development of different electricity sources (nuclear and renewable energy sources)."
UCalgary,Science 529,"Project Course in Sustainable Energy, Environment and Economy",energyenv, ,"Intended to achieve integration across the interdisciplinary energy, environment and economy programs."
UCalgary,Chemical Engineering 530,Electrochemical Engineering,energyenv, ,"Electrochemical kinetics and thermodynamics. Mass transport in electrochemical cells. Design and modelling of electrochemical cells. Application of electrochemistry to fuel cells, batteries, and water treatment."
UCalgary,Civil Engineering 502,Civil Engineering Aspects of Sustainable Communities,energyenv, ,"Definition of sustainability; global urbanization; emissions from transportation systems; economics of urban development from a civil infrastructure point of view, water/wastewater, land use/transportation; public transportation; travel demand management for sustainability; construction industry - energy use and emissions."
UCalgary,Civil Engineering 508,Environmental Aspects of Energy,energyenv, ,"Environmental assessment and management in the energy sector. Ecological footprint introduction. Site investigation, field techniques and program implementation; remedial planning and design; cost and time analysis; physical, chemical and biological remediation techniques; biomass and waste to energy; energy use and emissions in transportation systems; energy efficiencies and emissions in building construction; assess problems with energy use from an environmental setting; develop and apply engineered solutions; ecological and environmental footprints of energy industries."
UCalgary,Civil Engineering 581,Environmental Engineering II,energyenv, ,"Water and wastewater quantities and quality, water distribution and wastewater collection systems, hydraulic considerations, design of sanitary sewers, storm drainage systems, physical, chemical, and biological processes for water and wastewater treatment; aeration, coagulation, flocculation, sedimentation, single and multi-media filtration, disinfection, activated sludge system and trickling filter, adsorption, reverse osmosis, membrane filtration, advanced oxidation, sludge processing and disposal, industrial water and wastewater treatment, water conservation, reuse and recycling."
UCalgary,Electrical Engineering 562,Photovoltaic Systems Engineering,energyenv, ,Prospect of photovoltaics in Canada; solar radiation; fundamentals of solar cell; photovoltaic system design; grid connected photovoltaic systems; mechanical and environmental considerations.
UCalgary,Electrical Engineering 584,Electrical Power Systems in Commercial and Institutional Buildings,energyenv, ,"Electrical engineering design and practice applied to the building industry; Power Distribution Components, Types of power distribution systems, Uninterruptible, Emergency and Standby power systems, Bonding and Grounding, Ground Fault Protection, Light and optics, Measurement of light, lighting engineering, and quality of visual environments is discussed. Overview of basic requirements of the National and Alberta Building Code, and the Canadian Electrical Code that most impact design including rules for life safety systems and installation procedures and requirement."
UCalgary,Electrical Engineering 585,Introduction to Power Electronics,energyenv, ,"Commutation. Diode rectifiers. Fully controlled 3-phase rectifiers. Choppers, inverters, ac controllers. Single-phase switch mode converters: dc-to-dc, ac-to-dc, dc-to-ac. Circuit and state-space averaging techniques. Switching devices and magnetics."
UCalgary,Electrical Engineering 587,Power Systems Analysis,energyenv, ,"Advanced power flow studies including decoupled, fast decoupled and DC power flow analysis, distribution factors and contingency analysis, transmission system loading and performance, transient stability, voltage stability, load frequency control, voltage control of generators, economics of power generation."
UCalgary,Electrical Engineering 597,Power Systems Operation and Markets,energyenv, ,"Power system operation and economic load dispatch, concept of marginal cost, Kuhn-Tucker's conditions of optimum, unit commitment, hydrothermal co-ordination, power flow analysis, optimal power flow, probabilistic production simulation, power pools and electricity markets, market design, auction models, power system reliability, primary and secondary frequency control and AGC, steady-state and transient stability, power sector financing and investment planning."
UCalgary,"Energy and Environment, Engineering 501",Pollution Prevention and Control for Energy Industry,energyenv, ,"An overview of environmental laws and regulations. Environmental standards for air quality, water and land. Regulatory approval process for new energy projects. Base-Line Study and Environmental Impact Assessment. Environmental review of new energy projects. Pollution prevention methodology and techniques. Separation and recycle streams. Process modification, integration, analysis and control. Risk assessment."
UCalgary,"Energy and Environment, Engineering 503",Life Cycle Assessment,energyenv, ,"Concepts of life cycle analysis. Applications to energy utilization, environmental consequences, sustainable development, environmental process analysis, and optimization. Inventory, impact and improvement analyses of energy systems. LCA Model development and utilization. Human health and safety considerations."
UCalgary,"Energy and Environment, Engineering 505",Effluent Treatment Processes for Energy Industry,energyenv, ,"Application of fundamental engineering concepts to develop process design specifications for various unit operations and separation processes used for the treatment of gaseous (air), aqueous (wastewater) and solid effluents from mining, exploration, production, transportation and utilization of carbon-based energy sources."
UCalgary,"Energy and Environment, Engineering 507",Introduction to Sustainable Development,energyenv, ,"Motivations for development of a sustainable industrial economy. Relationship among economic systems, growth and sustainable alternatives. International dimensions. Roles and responsibilities of stakeholders, including government, industry, and society. Tools for assessing sustainability. Sustainability challenges in industrial economies. Scope for sustainable innovations in the energy, manufacturing, and transportation sectors. Case studies of sustainable development."
UCalgary,"Energy and Environment, Engineering 519",Special Topics in Energy and Environment,energyenv, ,Current advanced topics in Energy and Environment.
UCalgary,"Energy and Environment, Engineering 577",Electrical Transmission System Planning and Operation,energyenv, ,"Electricity markets, carbon markets, optimal operation of electricity systems, environmental impacts of transmission networks, regulatory issues."
UCalgary,Geomatics Engineering 583,Environmental Modelling,energyenv, ,"Nature and purpose of environmental modelling; the top-down and the bottom-up approaches; typology of environmental models; definition of fundamental concepts; steps involved in designing and building a model; calibration, verification and validation of models; scale dependency; sensitivity analysis; characteristics, architecture and functioning of selected environmental models."
UCalgary,Petroleum Engineering 523,Introduction to Reservoir Engineering,energyenv, ,"Basic concepts of fluid flow in porous media; important reservoir rock and fluid properties affecting productivity; reserve estimation using volumetric and material balance methods in gas, gas-condensate and oil reservoirs; discussion of different reservoir drive mechanisms; aquifer models; decline analysis; Darcy's Law and single phase flow through porous media. Introduction to well testing, solution of radial diffusivity equation corresponding to infinite-acting and pseudo-steady state flow of slightly compressible fluids and real gases."
UCalgary,Petroleum Engineering 533,Petroleum Production Engineering,energyenv, ,Principles of oil and gas production mechanics. Analysis of fluid flow from the formation to the surface facility. Reservoir inflow performance. Wellbore hydraulics and multiphase flow. Nodal analysis for production optimization Acidizing and hydraulic fracturing. Water and gas coning. Diagnosis of production problems. Artificial lift; Sucker pumping; electrical submersible pumps; progressing cavity pumps; gas lift.
UCalgary,Petroleum Engineering 571,Unconventional Oil Production,energyenv, ,"Description and analysis of heavy oil geology and heavy oil recovery technologies. Discussion of heavy oil production mechanisms and methods, recovery process design, transportation, facilities, marketing, economics, and environmental issues."
UCalgary,Electrical Engineering 327,Signals and Transforms,mechatronics, ,Continuous-time systems. Impulse response and convolution. Fourier series and Fourier transform. Basics of discrete time signals. Sampling theory. Discrete convolution. Difference equations and the Z-transform. Discrete-time Fourier representations.
UCalgary,Mechanical Engineering 562,Mechatronics Design Laboratory II,mechatronics, ,"More sophisticated and in-depth topics in mechatronic systems design explored through laboratory exercises, and complemented by selected lecture topics including practical control aspects of saturation and tuning and machine learning introduction."
UCalgary,Electrical Engineering 525,Machine Learning for Engineers,mechatronics, ,"Neural networks: neuron models and network architectures, perceptrons, Widrow-Hoff learning and backpropagation algorithm, associative memory, Hebbian learning, pseudo-inverse learning. Fuzzy systems: basic operations and properties of fuzzy sets; fuzzy rule generation and defuzzification of fuzzy logic; fuzzy neural networks. Applications such as pattern recognition, character recognition, stock market prediction, and control."
UCalgary,Electrical Engineering 582,Modelling and Control of Electric Machines and Drives,mechatronics, ,"Principles of electromechanical energy conversion. Rotating Machines (DC, Synchronous and Induction machines). Synchronous Generator voltage and power control, motor drive systems."
UCalgary,Mechanical Engineering 641,Advanced Control Systems,mechatronics, ,Introduction to multivariable systems; state space models; analysis of linear systems; stability; Cayley-Hamilton theorem; controllability and observability; state feedback control; pole placement designs; introduction to linear optimal control and estimation; Kalman filtering; separation theorem and duality; performance specifications; controller reduction concepts; introduction to robust control.
UCalgary,Mechanical Engineering 643,Optimal and Adaptive Control,mechatronics, ,Discrete time and sampled-data system models and properties; discrete time domain controller design principles; system identification using least-squares analysis; self-tuning control; indirect adaptive control; model reference adaptive control; sliding mode control in continuous and discrete time; optimal design of sliding mode controllers; sensitivity functions and their role in control theoretic performance specification; robust stability and robust performance objectives; Kharitonov stability.
UCalgary,Mechanical Engineering 650,Mobile Robotics,mechatronics, ,"Overview of unmanned vehicles, mobile robot locomotion systems, wheeled rovers, walking machines, mobile-manipulators, mobile robot sensors and actuators, simulation, modelling and analysis of mobile robot behaviour, robot-environment interaction analysis, 2D navigation techniques and localization, mobile robot simulation tools."
UCalgary,Geology 377,Petroleum Engineering Geology,petroleum, ,"The principles and methods of physical geology with special emphasis on their application to the exploitation of oil and gas. Laboratory: properties of minerals and rocks, analysis and interpretation of surface and subsurface maps, interpretation of borehole logs and core, properties of sedimentary rocks."
UCalgary,Petroleum Engineering 525,Waterflooding and Enhanced Oil Recovery,petroleum, ,Review of rock-fluid properties; trapping and mobilization of residual oil; displacement theory; linear waterflood calculations; viscous fingering; flood patterns and sweep efficiency considerations; characterization of reservoir heterogeneity; analytical waterflood prediction models; black-oil reservoir simulation models; design engineering aspects of waterflooding; and overview of enhanced recovery methods.
