School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
UBC,MECH 458,Mechatronics Design Project,mechatronics, ,"A capstone design program designed to give students experience in the design/development of practical mechanical and mechatronics devices. Projects are provided by local industry and engineering research laboratories. Credit will be granted for only one of MECH 453, MECH 454, MECH 457, MECH 458, MECH 459, or APSC 496. This course is not eligible for Credit/D/Fail grading. [1-2-2; 1-2-2] Prerequisite: All of MECH 325, MECH 328, MECH 360 and fourth-year standing in the Mechatronics Option."
UBC,MECH 467,Computer Control of Mechatronics Systems,mechatronics, ,"Block diagrams and transfer functions, continuous and discrete domain transformations, feedback control system characteristics, control design in both continuous and discrete domain, absolute and relative stability, laboratory examples of Mechatronic systems design. Credit cannot be obtained for both MECH 466 and MECH 467. This course is not eligible for Credit/D/Fail grading. [3-2*-2] Prerequisite: One of MECH 366, MANU 386."
UBC,MECH 454,Thermofluids Capstone Design Project,thermofluids, ,"A capstone course to provide students experience in the design/development of practical mechanical and thermofluids devices. Projects are provided by local industry and engineering research laboratories. Credit will be granted for only one of MECH 453, MECH 454, MECH 457, MECH 458, MECH 459, or APSC 496. This course is not eligible for Credit/D/Fail grading. [1-2-2; 1-2-2] Prerequisite: All of MECH 325, MECH 327, MECH 328, MECH 360 and fourth-year standing in the Thermofluids Option."
UBC,APSC 440,Management Fundamentals for Technology-Based Product Marketing and Development, ,Yes,"Management topics are presented from the perspective of technology-based industrial practice; project management, marketing and marketing planning, product development and commercialization, introduction to quality management, teamwork and effective individual participation. This course is not eligible for Credit/D/Fail grading. [3-0-0] Prerequisite: Fourth-year standing in Engineering."
UBC,BIOC 301,Biochemistry Laboratory, ,Yes,"Techniques by which the chemical and physical properties of fundamental components of the cell are studied. [0-3-1] Corequisite: One of BIOC 300, BIOC 302, BIOC 303."
UBC,BIOC 302,General Biochemistry, ,Yes,"Metabolic reactions of lipids, steroids, amino acids and nucleotides; the biochemistry of replication, transcription and translation. Credit will be granted for only one of BIOC 302 or BIOC 303. [3-0-1] Prerequisite: One of BIOL 201, BIOC 202, BIOC 203 and one of CHEM 203, CHEM 223, CHEM 233. Equivalency: BIOC 303."
UBC,CEEN 501,Energy System Fundamentals, ,Yes,"Thermodynamic analysis of energy conversion processes, power cycles and refrigeration cycles. Exergy analysis of conventional energy systems. Thermal conversion technologies. This course is not eligible for Credit/D/Fail grading.  Prerequisite: 3 credits of thermodynamics at the second- or third-year level."
UBC,CHBE 355,Kinetics and Reactor Design, ,Yes,"Kinetics of homogeneous chemical and biological reactions, isothermal ideal reactor design, analysis of non-ideal reactors using residence time distribution and mixing models. This course is not eligible for Credit/D/Fail grading. [3-0-1] Prerequisite: All of CHBE 230, CHBE 346, CHBE 352."
UBC,CHBE 477,Fuel Cell and Electrochemical Engineering, ,Yes,"Stoichiometry, thermodynamics and kinetics of electrode reactions; conductivity and mass transport in electrolytes; material, energy and voltage balances; design of  electrosynthesis, electrorecovery of metals, and energy generation of batteries and fuel cells. Credit will be granted for only one of CHBE 477, CHBE 577. This course is not eligible for Credit/D/Fail grading. [3-0-0] Prerequisite: All of CHBE 220, CHBE 241, CHBE 346."
UBC,CHBE 483,Energy Engineering, ,Yes,"Supply and use of conventional and alternative fuels and energy.  Design and operation of unit operations for processing of fossil fuels, biomass, and other energy sources.  Environmental considerations of energy use. Credit will be granted for only one of CHBE 483, CHBE 583. This course is not eligible for Credit/D/Fail grading. [3-0-0] Prerequisite: Third-year Chemical and Biological Engineering."
UBC,CHBE 484,Green Engineering Principles and Applications for Process Industries, ,Yes,"Pollution prevention, cleaner production, green chemistry and engineering, industrial ecology, eco-industrial parks, and sustainable development; environmental impact assessment including life-cycle assessment, total cost analysis and environmental systems analysis; reduce/recycling/reuse of wastes and by-products. This course is not eligible for Credit/D/Fail grading. [3-0-0] Prerequisite: All of CHBE 241, CHBE 244."
UBC,CHBE 485,Air Pollution Prevention and Control, ,Yes,"Impacts of air pollutants on health, visibility, smog formation, ozone depletion and global warming; air quality and emission standards; atmospheric dispersion of air pollutants; prevention and control technologies for particulates, SOx, NOx, VOCs, and CO2. Credit will be granted for only one of CHBE 485, CHBE 575. This course is not eligible for Credit/D/Fail grading. [3-0-2*]"
UBC,COMR 329,Principles of Organizational Behaviour, ,Yes,"An introductory examination of work organizations and the behaviour of individuals within them. Phenomena to be studied include organizational structure, environments, group processes, motivation and leadership (for non-Commerce students only). Not for students with credit for, or exemption from, COMM 292. This course is not eligible for Credit/D/Fail grading.  Equivalency: COMM 329."
UBC,COMR 457,Fundamentals of Financial Accounting, ,Yes,"Financial accounting for business organizations; principles and problems of accounting measurements; forms of business organizations; financing of businesses. (For non-Commerce students only). Not for students with credit for, or exemption from, COMM 293. This course is not eligible for Credit/D/Fail grading.  Equivalency: COMM 457."
UBC,COMR 458,Fundamentals of Managerial Accounting, ,Yes,"Use of accounting data in decision making by businesses; financial statement analysis; cash flows; cost behaviour patterns; methods of accounting for costs. (For non-Commerce students only). Not for students with credit for, or exemption from, COMM 294. This course is not eligible for Credit/D/Fail grading.  Prerequisite: One of COMM 293, COMM 457, COMR 457. Equivalency: COMM 458."
UBC,COMR 465,Marketing Management, ,Yes,"Basic considerations affecting the domestic and international marketing of goods and services. (For non-Commerce students only). Not for students with credit for, or exemption from, COMM 296. This course is not eligible for Credit/D/Fail grading.  Corequisite: Either (a) all of ECON 101, ECON 102 or (b) ECON 100 or (c) all of ECON 310, ECON 311 or (d) all of ECON 101, ECON 311 or (e) all of ECON 102, ECON 310. Equivalency: COMM 465."
UBC,COMR 473,Business Finance, ,Yes,"Introduction to managerial finance, including the role and functioning of financial markets, procurement of funds and financing strategies, dividend policy, capital budgeting and financial analysis and planning. (For non-Commerce students only). Not for students with credit for, or exemption from, COMM 298. This course is not eligible for Credit/D/Fail grading.  Prerequisite: Either (a) all of ECON 101, ECON 102 or (b) ECON 100 or (c) all of ECON 310, ECON 311 or (d) all of ECON 101, ECON 311 or (e) all of ECON 102, ECON 310;  and one of MATH 100, MATH 102, MATH 104, MATH 110, MATH 120, MATH 180, MATH 184. Corequisite: One of COMM 293, COMM 457, COMR 457. Equivalency: COMM 473."
UBC,IGEN 450,Pipeline Engineering, ,Yes,"Pipeline materials and material selection; fracture mechanics; manufacturing and processing; welding and corrosion; soil-pipe interactions; surveying and site investigations; slope stability; natural hazards; pipeline loads and response. This course is not eligible for Credit/D/Fail grading. [3-0-0] Prerequisite: Either (a) MECH 221 or (b) APSC 278 and one of CIVL 215, MTRL 263 and one of CIVL 230, MECH 260."
UBC,IGEN 451,Pipeline Systems and Infrastructure, ,Yes,"Energy infrastructure; pipe flows; equipment and facilities including compressors, pumping stations, coolers, and controls; terminals; pipeline integrity; corrosion control. This course is not eligible for Credit/D/Fail grading. [3-0-0] Prerequisite: Either (a) MECH 221 or (b) APSC 278 and one of CIVL 215, MTRL 263 and one of CIVL 230, MECH 260."
UBC,IGEN 452,Pipeline Design, ,Yes,"Pipeline and pipeline system design reflecting technical, regulatory, environmental, societal, professional, and economic aspects; pipeline design project. This course is not eligible for Credit/D/Fail grading. [2-0-2] Prerequisite: IGEN 450."
UBC,MATH 300,Introduction to Complex Variables, ,Yes,"Functions of a complex variable, Cauchy-Riemann equations, elementary functions, Cauchy's theorem and contour integration, Laurent series, poles and residues. Please consult the Faculty of Science Credit Exclusion List: www.calendar.ubc.ca/vancouver/index.cfm?tree=12,215,410,414. [3-0-0] Prerequisite: One of MATH 200, MATH 217, MATH 226, MATH 253, MATH 254. Corequisite: One of MATH 217, MATH 227, MATH 254, MATH 317."
UBC,MATH 400,Applied Partial Differential Equations, ,Yes,"Separation of variables, first order equations, Sturm-Liouville theory, integral transform methods. [3-0-0] Prerequisite: One of MATH 300, MATH 305 and one of MATH 256, MATH 257, MATH 316, MATH 358, MECH 358, PHYS 312."
UBC,MINE 482,Maintenance Engineering, ,Yes,"Analytical foundation for maintenance of industrial plant equipment and mobile equipment in various production environments; maintenance planning and management, life cycle analysis, reliability theory, total quality maintenance, condition monitoring. This course is not eligible for Credit/D/Fail grading. [3-0-0] Prerequisite: Fourth-year standing."
UBC,MTRL 496,Materials Sustainability, ,Yes,"Concepts of life cycle analysis, circular economy and critical materials.  Project-based introduction to key concepts, calculations, and design. This course is not eligible for Credit/D/Fail grading. [2-0-2] Prerequisite: MTRL 250."
UBC,PHYS 404,Introduction to Medical Physics, ,Yes,"Radiotherapy, X-ray imaging, nuclear medicine, magnetic resonance imaging and biomedical optics. [3-0-0] Prerequisite: Third year standing in Science or Applied Science is required. MATH 200 (or MATH 217 or MATH 226) is recommended."
UBC,PHYS 405,Radiation Biophysics, ,Yes,"Physical and chemical interactions of ionizing radiations and their biological effects at the cellular, tissue and whole-animal levels. Credit will be granted for only one of PHYS 405 or PHYS 536. See the Faculty of Science Credit Exclusion Lists: www.calendar.ubc.ca/vancouver/index.cfm?tree=12,215,410,414. [3-0-0] Prerequisite: One of PHYS 102, PHYS 108, PHYS 118, PHYS 153, PHYS 158, SCIE 001 and third year standing in Science or Applied Science."
UBC,PHYS 438,Zoological Physics, ,Yes,"Animal systems viewed from a physicist's perspective. Topics include sensory systems, energy budgets, locomotion, internal flows, physical advantages of grouping. [3-0-0] Prerequisite: One of PHYS 101, PHYS 106, PHYS 107, PHYS 117, PHYS 131, PHYS 157, SCIE 001. BIOL 325 is recommended. Equivalency: BIOL 438."
UBC,APSC 486,New Venture Design, ,Yes,"Teams comprising students in APSC 486 and COMM 486 create a business plan and a prototype or engineering solution of a novel product, process, or process component. This course is not eligible for Credit/D/Fail grading. [1-4-0; 1-4-0]"
