School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
UAlberta,ENG M 516,Maintenance Management, , ,Maintenance management of industrial assets. Preventative maintenance decisions. Spare parts provisioning. Predictive maintenance decisions. Reliability centered maintenance. Total productive maintenance. Case studies. Prerequisite: STAT 235 or equivalent.
UAlberta,ENG M 530,Engineering Project Management, , ,"Introduction to project management tools, techniques, templates, and methodologies. This course examines the eight knowledge areas of the Project Management Institute (PMI) which provide an integrated approach to managing engineering projects. Prerequisites: One of ENGG 310, 401 or ENG M 310, 401."
UAlberta,ENG M 540,Introduction to Optimization Models and Algorithms, , ,"An introduction to optimization methods in solving engineering management problems. Both modeling techniques and algorithms will be covered. Topics include linear programming, formulation and modeling techniques, the simplex method, sensitivity analysis, duality, transportation and network problems, algorithmic and heuristic methods, integer programming, and/or non-linear programming. Credit cannot be obtained in both ENG M 540 and ENG M 640."
UAlberta,ENG M 558,Ergonomics and Work Design, , ,Fundamental methods for the analysis of human systems in industrial engineering. Human-machine interaction. Engineering of the workplace and the work environment. Motion and time study. Standards in ergonomics and work design.
UAlberta,FIN 301,Introduction to Finance, , ,"Types of securities and basic methods of valuation. Valuation and selection of physical and intellectual assets. Operation of asset markets and market efficiency. Risk measures and risk reduction methods. Financing policy, including choices between debt and equity financing. Note: Students are expected to have basic familiarity with microcomputer applications. Prerequisite: STAT 151, SCI 151 or equivalent. Pre- or corequisite: MGTSC 312, ACCTG 300 or 311."
UAlberta,MARK 301,Introduction to Marketing, , ,"Students are introduced to the marketing concept and the role of marketing within the overall business framework. The basic tools of marketing are introduced: market segmentation, positioning, product, price, distribution, and promotion, together with marketing research, consumer behavior, planning, and global marketing. A critical theme of the course is the need for the marketing mix to fit with the requirements of consumers, the competitive environment, company strengths, and community expectations. These issues are considered from strategic and tactical perspectives. Prerequisites: ECON 101 or ECON 204."
UAlberta,MATH 225,Linear Algebra II, , ,"Vector spaces. Inner product spaces. Examples of n-space and the space of continuous functions. Gram-Schmidt process, QR factorization of a matrix and least squares. Linear transformations, change of basis, similarity and diagonalization. Orthogonal diagonalization, quadratic forms. Applications in a variety of fields. Prerequisites: One of MATH 100, 113, 114, 117, 134, 144, 154 or SCI 100, and one of MATH 102, 125 or 127. Note: Credit can be obtained in at most one of MATH 225 or 227."
UAlberta,MATH 311,Theory of Functions of a Complex Variable, , ,Complex numbers. Complex series. Functions of a complex variable. Cauchy's theorem and contour integration. Residue Theorem and its applications. Prerequisite or corequisite: A Calculus IV course.
UAlberta,MAT E 345,"Corrosion, Oxidation, and Degradation", , ,"The environments materials experience in service. Theory of corrosion. The eight forms of corrosion. Corrosion measurements, protection, coatings, materials selection, and designing for corrosion. High temperature oxidation and its control. Degradation of non-metallic materials. Prerequisites: MAT E 201 or 202, and MAT E 341."
UAlberta,MAT E 466,Special Topics in Materials Engineering, , ,An advanced treatment of selected Materials Engineering topics of current interest. Prerequisite: Consent of Department.
UAlberta,MAT E 495,Nanomaterials and Biomedical Applications, , ,"Survey of nanostructured materials, including processing techniques, properties (mechanical, physical and chemical), characterization, and characterization tools. Introduction to biomedical applications of nanomaterials for diagnosis, therapy and medical implants. Credit may not be obtained in this course if previous credit has been obtained in MAT E 458. Prerequisite: CH E 243 or equivalent, or consent of instructor"
UAlberta,MEC E 364,Manufacturing Processes, , ,"Primary manufacturing processes including casting, forming, machining, powdered metallurgy and surface technology, interactions between design, materials (metals, polymers, ceramics, composites) and processes, selected field trips and laboratory activities. Requires payment of additional student instructional support fees. Refer to the Tuition and Fees page in the University Regulations section of the Calendar. Prerequisite: MEC E 260."
UAlberta,MEC E 409,Experimental Design Project I, , ,"Selected group projects in experimental measurement and mechanical design. Two to four person groups develop planning, design, testing and report writing skills on projects in applied mechanics, thermosciences and engineering management. Prerequisites: MEC E 301 and ENG M 310 or 401."
UAlberta,MEC E 415,Busting Myths with Analysis, , ,"Engineering analysis is used to examine the veracity of commonly held science and technology myths. Prerequisites: MEC E 330 or 331, 340, 370 or 371, 380, 390, MATH 300."
UAlberta,MEC E 443,Energy Conversion, , ,"Sources, flow and overall efficiency of use of various energy forms in society, thermodynamic analysis of energy conversion devices such as thermoelectric and magnetohydrodynamic generators, solar and fuel cells, energy from fission and fusion reactors. Prerequisite: MEC E 340."
UAlberta,MEC E 464,Design for Manufacture, , ,"Design of machine components for ease of manufacture. Application of measurement, inspection, and reverse engineering techniques. Preparation of working drawings for manufacturing. Introduction to machining operations, including hands-on machine shop practice. Evaluation of design performance. Sections offered at an increased rate of fee assessment; refer to the Tuition and Fees page in the University Regulations sections of the Calendar. Prerequisites: MEC E 260, 265, 300, and 301."
UAlberta,MEC E 466,Building Systems Design, , ,"Design and analysis of building systems for maintaining the indoor environment. Design of heating, ventilation and air conditioning systems through load calculations, equipment selection and specification. Prerequisites: MEC E 340, 370 or 371."
UAlberta,MEC E 469,Experimental Design Project II, , ,"Advanced project in experimental measurement and mechanical designs in applied mechanics, thermosciences and engineering management. Prerequisite: MEC E 409."
UAlberta,MEC E 485,Biomechanical Modelling of Human Tissues and Systems, , ,"Biomechanics; mechanical characterization of biological tissues using elastic and viscoelastic models. Rheology of blood and flow properties. Static and dynamic analyses of selected physiological systems. Application of biomaterials in external and internal prostheses. Prerequisites: BME 320 and 321; MEC E 300, 362, 380; and MEC E 330 or 331. Credit cannot be obtained in both MEC E 585 and 485."
UAlberta,MEC E 494,Introduction to Research, , ,"Introduction to methods of mechanical engineering research. Organizational seminars for the research project in the following term. Prerequisites: MEC E 330, 380, and consent of Department."
UAlberta,MEC E 495,Research Project, , ,Mechanical Engineering undergraduate research project with a faculty member.   Prerequisites: MEC E 494 and consent of Department.
UAlberta,MEC E 537,Aerodynamics, , ,"Boundary layer flow, vorticity, circulation and aerodynamic lift, wing theory, aeronautical applications. Prerequisite: MEC E 330 or 331."
UAlberta,MEC E 541,Combustion Engines, , ,"History of basic cycles, combustion theory including ignition flame propagation and engine knock, cycle analysis with deviations from ideal cycles and performance characteristics, fuels, design and operation of carburation and injection processes, exhaust emissions measurements. Identification of design parameters and their effect on emissions. Prerequisite: MEC E 340."
UAlberta,OM 352,Operations Management, , ,A problem-solving course which introduces the student to deterministic and stochastic models which are useful for production planning and operations management in business and government. Note: Students are expected to have basic familiarity with microcomputer applications. Prerequisite: MATH 114 or equivalent and STAT 151 or equivalent.
UAlberta,PET E 275,Petroleum Reservoir Fluids, , ,"Qualitative and quantitative phase behavior of petroleum reservoir fluids through the algebraic and numerical application of thermodynamic theory, equations of state, and empirical correlations. Determination of engineering PVT parameters. Oilfield waters. Introduction to mass transfer. Prerequisite: CHEM 105."
UAlberta,PET E 364,Drilling Engineering, , ,"Rotary drilling systems, elements of rock mechanics, properties and field testing procedures of drilling fluids, drilling fluids hydraulics, drill bit hydraulics and mechanics, well control, factors affecting rate of penetration, drill string mechanics, fundamentals of directional drilling. Prerequisites: CH E 312 or equivalent and CIV E 270."
UAlberta,PET E 365,Well Logging and Formation Evaluation, , ,Theory and engineering applications of measurements of physical properties of the formation near the well bore; interpretation and use of the information in reservoir engineering. Prerequisite: PET E 275.
UAlberta,PET E 366,Petroleum Production Operations, , ,"Land units in Western Canada, types and characteristics of well completions, perforating, wellbore damage and simulation, combined inflow and well performance analysis, multiphase flow through conduits, oil well pumping, gas lift, surface facilities and flow measurement, applied mass transfer. Prerequisite: CH E 312."
UAlberta,PET E 444,Natural Gas Engineering, , ,"Topics include gas properties, reserves estimation, gas well deliverability, gas well testing, gas storage, surface facilities, and transmission. Production of unconventional gas reservoirs (coal beds, hydrates, tight sand and shale gas). Prerequisite: PET E 275."
UAlberta,PHYS 230,Electricity and Magnetism, , ,"Electric fields, Gauss' Law; electric potential; capacitance and dielectrics; electric current and resistance; magnetic fields, Ampere's Law; Faraday's Law; inductance; magnetic properties of matter. Prerequisites: PHYS 130 or 146, and MATH 100 or 113 or 114 or 117. Pre- or corequisite: MATH 101 or 115 or 118. For Science students only: SCI 100 may be used in lieu of PHYS 146, MATH 114 and 115. Note: Restricted to Engineering students. Other students who take this course will receive *3.0. Credit may normally be obtained for only one of PHYS 230 or 281."
UAlberta,SEM 301,Behavior in Organizations, , ,"Provides an understanding of the behavior of individuals in organizations. Draws from psychology, sociology, organization theory and covers topics such as personality, motivation, leadership, communication, conflict, and group dynamics. Prerequisite: Not open to students in the Faculty of Business. Open only to students from other faculties where the course is a requirement. Not to be taken by students with credit in SEM 200, 201 or 310."
UAlberta,SEM 321,Introduction to Strategic Management and Organization Design, , ,"Explores why organizations such as McDonalds, Northern Telecom, Bennetton, Wal-Mart and the University of Alberta use different patterns of organization. Examines the political and behavioral dynamics of management decision making. Prerequisite: SEM 201, 301 or 310. Open to third- and fourth-year students."
UAlberta,MEC E 569,Mechanics and Design of Composite Materials,aerospace, ,Introduction to composite materials. Mechanical characterization and strength theories of a lamina. Micro-mechanical analysis of a lamina. Macro-mechanical analysis of laminates. Failure analysis and design of laminates. Prerequisite: MEC E 380.
