School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
UNewBrunswick,KIN4161,Occupational Biomechanics,biomedical, ,"This course will examine topics in applied ergonomics and occupational biomechanics. Lectures will be used to present ergonomic assessment tools and present current research directives in the area of occupational biomechanics and prevention of workplace musculoskeletal injuries. Development of the skills required to identify occupational ergonomic concerns, perform biomechanical analyses of musculoskeletal demands and modifications of work tasks to reduce musculoskeletal demands will be emphasized through practical experiences."
UNewBrunswick,KIN4162,Occupational Health and Safety for Ergonomists,biomedical, ,"This course will provide an overview of the occupational health and safety field and its relationship to workplace ergonomics. An introduction to occupational health and safety legislation will be provided and health and safety hazards in a variety of work environments will be examined. Emphasis will be placed on how to eliminate and reduce hazards and risks associated with several work processes, including the physical working environment, adaptation of tools and the workplace to the worker, and equipment design. The roles and responsibilities of workers and their employers will also be covered."
UNewBrunswick,KIN4163,Workplace Ergonomic Design and Analysis,biomedical, ,"The focus of this course is on the theoretical background and practical knowledge required to create functional ergonomic designs and provide comprehensive ergonomic analyses of industrial or service workplaces using work measurement and task analysis methodologies. Industrial and human factors engineering techniques together with the principles of occupational biomechanics are applied to investigate human / machine interactions, job design, and workstation layout. Work Measurement and Task Analysis methodologies are used to describe and determine work standards, physiological task loads and the elements of manual and mental activities in human / machine work systems. Laboratory exercises provide the opportunity to apply the theory to actual workplace situations."
UNewBrunswick,PHYS5993,Magnetic Resonance Imaging (O),biomedical, ,"Role within programme and connections to other courses. This advanced course draws upon electromagnetism, quantum mechanics and statistical thermodynamics to provide a capstone topic tied to the department’s research interests. Content. Principles of Magnetic Resonance Imaging, survey of imaging techniques, modern applications of MRI in medicine, biology and materials science."
UNewBrunswick,ECE2214,Digital Logic Design,mechatronics, ,"An introductory course to practical aspects of digital system design. The course covers digital logic design, including basic design concepts and implementation technology, number representation, synthesis of combinational and sequential logic, and the use of HDL and computer-based tools."
UNewBrunswick,ECE2215,Digital Logic Design Laboratory ,mechatronics, ,This is an introductory course to practical aspects of digital system design. Course includes the design of digital circuits with CAD tools and VHDL hardware description language.
UNewBrunswick,ME4673,Introduction to Mechatronics,mechatronics, ,"Mechatronics is an integrated approach to mechanical, electronic and computer engineering for the design of “smart” products and “intelligent” manufacturing systems. Fundamentals of mechatronics design, with emphasis on product design and fabrication. Examples of mechanical systems utilizing sensors and actuator technologies, including use of signal conditioning circuits such as filters, amplifiers and analog-to-digital converters. Software design and implementation for process monitoring and logic control. Laboratory experiments give hands-on experience with components and equipment used in the design of mechatronic products. Project to design and fabricate a mechatronic system."
UNewBrunswick,ME4683,Mechatronics Applications ,mechatronics, ,"Concepts in automating processes. System specifications, components identification/selection, programming and interfacing for system automation and control. Project involving use of PLC or microprocessor technology in a mechatronics system."
UNewBrunswick,ECE3221,Computer Organization,mechatronics, ,"Register transfer systems and datapaths, microprocessors, microprocessor architecture and operation, instruction formats, assembly language programming, procedures and parameter passing, system bus timing, interfacing memory IO ports, serial and parallel data transfer, interrupts."
UNewBrunswick,ECE4323,Modern Control Systems and Applications ,mechatronics, ,"Introduces the industrial context for the application of control theory, including system modeling (linear, nonlinear, discrete, continuous and probabilistic models) and problem definition, determining system components and architectures, dealing with limitations and constraints (nonlinearity, disturbances and uncertainties), standard and advanced controls design (linear, nonlinear, and optimal control methods) and tuning methods. Computer-aided controls engineering is emphasized (algorithms/MATLAB)."
UNewBrunswick,ECE4333,Robotics,mechatronics, ,"This is a project based course where students design a variety of subsystems that are integrated and tested on a mobile robot. Topics include: actuators, PWM, H-bridges, position and range sensors, velocity sensors, optical sensors and switches, strain gauges, position and velocity control, electro-mechanical subsystems, planning and trajectory generation, computer software and hardware interfacing."
UNewBrunswick,ECE4923,Introduction to Biomedical Engineering,mechatronics, ,"Introduces biomedical concepts in the context of electrical engineering. Topics covered include basic anatomy and physiology, biopotential origination and modelling, biosignal measurement instrumentation, biosignal analysis and a survey of medical devices and health care technologies."
